# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-74.8935,14.392,0.005
-74.8724,-15.2856,0.00588323
-74.8473,-16.2749,0.00596219
-74.8204,-17.2641,0.00609146
-74.7917,-18.2534,0.00625121
-74.7611,-19.2426,0.00641902
-74.7286,-20.2319,0.00659214
-74.694,-21.2212,0.006774
-74.6574,-22.2104,0.00692977
-74.6187,-23.1997,0.00703142
-74.5778,-24.1889,0.00705935
-74.5346,-25.1782,0.00698278
-74.489,-26.1674,0.00684148
-74.4411,-27.1567,0.00667683
-74.3905,-28.1459,0.006486
-74.3374,-29.1352,0.00627662
-74.2815,-30.1244,0.00606173
-74.2228,-31.1137,0.00588107
-74.1611,-32.1029,0.00574688
-74.0963,-33.0922,0.00563758
-74.0643,-0.446823,0.00672909
-74.0642,0.542431,0.0060589
-74.0626,-1.43608,0.0087019
-74.0624,1.53168,0.00581653
-74.0592,-2.42533,0.0162662
-74.0587,2.52094,0.00572358
-74.0539,-3.41458,0.0534133
-74.0533,3.51019,0.00568475
-74.0469,-4.40384,0.209169
-74.0461,4.49945,0.00566287
-74.0381,-5.39309,0.550249
-74.0371,5.4887,0.00564815
-74.0283,-34.0815,0.00560678
-74.0275,-6.38235,1.20974
-74.0263,6.47795,0.00565431
-74.015,-7.3716,1.53719
-74.0137,7.46721,0.00566197
-74.0007,-8.36085,1.53719
-73.9992,8.45646,0.0056466
-73.9846,-9.35011,1.03382
-73.9829,9.44571,0.00567892
-73.9665,-10.3394,0.464206
-73.9647,10.435,0.00571609
-73.9568,-35.0707,0.00563529
-73.9466,-11.3286,0.172365
-73.9445,11.4242,0.00578014
-73.9246,-12.3179,0.0409441
-73.9224,12.4135,0.00587847
-73.9007,-13.3071,0.0103508
-73.8983,13.4027,0.00573943
-73.8817,-36.06,0.00559321
-73.8748,-14.2964,0.00699427
-73.8722,14.392,0.005
-73.8468,-15.2856,0.00628486
-73.8168,-16.2749,0.00624117
-73.8029,-37.0492,0.005
-73.7845,-17.2641,0.0063606
-73.75,-18.2534,0.00658144
-73.7202,-38.0385,0.005
-73.7133,-19.2426,0.00683697
-73.6743,-20.2319,0.00707717
-73.6328,-21.2212,0.00725533
-73.5889,-22.2104,0.0073508
-73.5424,-23.1997,0.00730528
-73.4933,-24.1889,0.00716937
-73.4415,-25.1782,0.00696063
-73.3868,-26.1674,0.00664584
-73.3293,-27.1567,0.00636752
-73.2687,-28.1459,0.00609601
-73.2049,-29.1352,0.00586209
-73.1379,-30.1244,0.00569036
-73.075,-0.446823,0.0102304
-73.0749,0.542431,0.0072868
-73.073,-1.43608,0.0195041
-73.0727,1.53168,0.00624058
-73.069,-2.42533,0.0519503
-73.0685,2.52094,0.0058726
-73.0674,-31.1137,0.00557759
-73.0629,-3.41458,0.157124
-73.0622,3.51019,0.00574519
-73.0547,-4.40384,0.410007
-73.0538,4.49945,0.00569327
-73.0444,-5.39309,0.941251
-73.0433,5.4887,0.00566309
-73.032,-6.38235,1.53719
-73.0307,6.47795,0.00565463
-73.0175,-7.3716,1.53719
-73.016,7.46721,0.00566229
-73.0009,-8.36085,1.53719
-72.9991,8.45646,0.00564661
-72.9934,-32.1029,0.00556344
-72.982,-9.35011,1.22514
-72.9801,9.44571,0.00568264
-72.9609,-10.3394,0.596223
-72.9588,10.435,0.00572992
-72.9377,-11.3286,0.224465
-72.9353,11.4242,0.00581533
-72.9156,-33.0922,0.00562404
-72.9121,-12.3179,0.0630201
-72.9095,12.4135,0.00594088
-72.8842,-13.3071,0.0137049
-72.8814,13.4027,0.00583914
-72.854,-14.2964,0.0077416
-72.8509,14.392,0.005
-72.8339,-34.0815,0.00576997
-72.8213,-15.2856,0.00663961
-72.7862,-16.2749,0.00650668
-72.7486,-17.2641,0.00670724
-72.7481,-35.0707,0.00591963
-72.7084,-18.2534,0.00701596
-72.6655,-19.2426,0.00730404
-72.6581,-36.06,0.00594807
-72.62,-20.2319,0.00753324
-72.5716,-21.2212,0.0076114
-72.5635,-37.0492,0.005
-72.5204,-22.2104,0.00755121
-72.4661,-23.1997,0.00732344
-72.4642,-38.0385,0.005
-72.4089,-24.1889,0.00701045
-72.3484,-25.1782,0.00659829
-72.2846,-26.1674,0.00624921
-72.2175,-27.1567,0.00594588
-72.1468,-28.1459,0.00572071
-72.0857,-0.446823,0.0119722
-72.0856,0.542431,0.00790614
-72.0835,-1.43608,0.0240175
-72.0831,1.53168,0.00646637
-72.0789,-2.42533,0.0632779
-72.0783,2.52094,0.00596097
-72.0724,-29.1352,0.00556265
-72.0719,-3.41458,0.187287
-72.0711,3.51019,0.00579216
-72.0625,-4.40384,0.496973
-72.0615,4.49945,0.00572286
-72.0508,-5.39309,1.14989
-72.0495,5.4887,0.00568123
-72.0366,-6.38235,1.53719
-72.0351,6.47795,0.00565644
-72.02,-7.3716,1.53719
-72.0183,7.46721,0.00566487
-72.001,-8.36085,1.53719
-71.999,8.45646,0.00564661
-71.9942,-30.1244,0.00553346
-71.9794,-9.35011,1.1015
-71.9772,9.44571,0.00568559
-71.9554,-10.3394,0.521842
-71.9529,10.435,0.00574641
-71.9287,-11.3286,0.162745
-71.926,11.4242,0.00585637
-71.912,-31.1137,0.0056005
-71.8995,-12.3179,0.02924
-71.8966,12.4135,0.0060032
-71.8677,-13.3071,0.00974899
-71.8644,13.4027,0.00598479
-71.8331,-14.2964,0.00700408
-71.8296,14.392,0.005
-71.8256,-32.1029,0.00577128
-71.7958,-15.2856,0.00657532
-71.7557,-16.2749,0.00675022
-71.7349,-33.0922,0.00595374
-71.7127,-17.2641,0.00709753
-71.6667,-18.2534,0.00745677
-71.6396,-34.0815,0.00611805
-71.6178,-19.2426,0.00775963
-71.5657,-20.2319,0.0078788
-71.5395,-35.0707,0.00629276
-71.5104,-21.2212,0.00779663
-71.4518,-22.2104,0.00748944
-71.4344,-36.06,0.00610739
-71.3899,-23.1997,0.00707571
-71.3244,-24.1889,0.00658241
-71.3241,-37.0492,0.005
-71.2553,-25.1782,0.0061691
-71.2083,-38.0385,0.005
-71.1824,-26.1674,0.00584751
-71.1057,-27.1567,0.00560798
-71.0964,-0.446823,0.00780683
-71.0963,0.542431,0.00653143
-71.0939,-1.43608,0.0117572
-71.0935,1.53168,0.00606342
-71.0887,-2.42533,0.0260817
-71.0881,2.52094,0.0058875
-71.0809,-3.41458,0.0740244
-71.08,3.51019,0.00580674
-71.0704,-4.40384,0.174495
-71.0692,4.49945,0.00575041
-71.0571,-5.39309,0.329501
-71.0557,5.4887,0.00570151
-71.0412,-6.38235,0.341274
-71.0395,6.47795,0.00566478
-71.0249,-28.1459,0.00551677
-71.0225,-7.3716,0.338885
-71.0206,7.46721,0.00566638
-71.0011,-8.36085,0.325803
-70.9989,8.45646,0.00564662
-70.9769,-9.35011,0.315183
-70.9744,9.44571,0.00569001
-70.9498,-10.3394,0.203752
-70.947,10.435,0.00576517
-70.9399,-29.1352,0.00555032
-70.9198,-11.3286,0.0654053
-70.9168,11.4242,0.00588458
-70.887,-12.3179,0.0150734
-70.8836,12.4135,0.00609679
-70.8511,-13.3071,0.00828911
-70.8505,-30.1244,0.0057209
-70.8475,13.4027,0.0061626
-70.8122,-14.2964,0.00694584
-70.8083,14.392,0.005
-70.7703,-15.2856,0.00683478
-70.7565,-31.1137,0.00593254
-70.7251,-16.2749,0.00711277
-70.6768,-17.2641,0.00751854
-70.6578,-32.1029,0.00614352
-70.6251,-18.2534,0.00791331
-70.57,-19.2426,0.00811853
-70.5541,-33.0922,0.00629722
-70.5114,-20.2319,0.00806147
-70.4492,-21.2212,0.00770302
-70.4452,-34.0815,0.00628953
-70.3833,-22.2104,0.00719739
-70.3309,-35.0707,0.00605397
-70.3136,-23.1997,0.00660998
-70.24,-24.1889,0.00613782
-70.2108,-36.06,0.00570948
-70.1622,-25.1782,0.00579808
-70.1072,-0.446823,0.00609118
-70.107,0.542431,0.00599447
-70.1044,-1.43608,0.00637604
-70.1039,1.53168,0.00594479
-70.0986,-2.42533,0.00731628
-70.0979,2.52094,0.00589952
-70.0899,-3.41458,0.0105871
-70.0889,3.51019,0.00584684
-70.0847,-37.0492,0.005
-70.0802,-26.1674,0.00556076
-70.0782,-4.40384,0.020141
-70.0769,4.49945,0.00578617
-70.0635,-5.39309,0.0349679
-70.0619,5.4887,0.00572573
-70.0458,-6.38235,0.0448693
-70.0439,6.47795,0.00567436
-70.025,-7.3716,0.0450696
-70.0229,7.46721,0.00566961
-70.0012,-8.36085,0.0369093
-69.9987,8.45646,0.00564663
-69.9939,-27.1567,0.00550337
-69.9743,-9.35011,0.0330164
-69.9715,9.44571,0.00569495
-69.9523,-38.0385,0.005
-69.9442,-10.3394,0.0399849
-69.9411,10.435,0.00578595
-69.9109,-11.3286,0.0335288
-69.9075,11.4242,0.00592909
-69.903,-28.1459,0.00559241
-69.8744,-12.3179,0.0203573
-69.8707,12.4135,0.00620706
-69.8346,-13.3071,0.0118065
-69.8306,13.4027,0.00637453
-69.8073,-29.1352,0.00582847
-69.7914,-14.2964,0.0083421
-69.787,14.392,0.005
-69.7447,-15.2856,0.00746236
-69.7068,-30.1244,0.00609562
-69.6946,-16.2749,0.00756306
-69.6408,-17.2641,0.00797856
-69.6011,-31.1137,0.00630315
-69.5834,-18.2534,0.008303
-69.5222,-19.2426,0.00834289
-69.49,-32.1029,0.00636626
-69.4571,-20.2319,0.00798463
-69.388,-21.2212,0.007401
-69.3734,-33.0922,0.00616685
-69.3148,-22.2104,0.00672423
-69.2509,-34.0815,0.00591802
-69.2374,-23.1997,0.00617092
-69.1555,-24.1889,0.00579276
-69.1222,-35.0707,0.00570911
-69.1179,-0.446823,0.00601636
-69.1177,0.542431,0.00602648
-69.1148,-1.43608,0.0059866
-69.1143,1.53168,0.00600992
-69.1085,-2.42533,0.0059513
-69.1077,2.52094,0.00596746
-69.0989,-3.41458,0.00594156
-69.0978,3.51019,0.00590427
-69.086,-4.40384,0.00600801
-69.0846,4.49945,0.00582874
-69.0698,-5.39309,0.00627521
-69.0691,-25.1782,0.00554216
-69.0681,5.4887,0.00575213
-69.0504,-6.38235,0.00693374
-69.0483,6.47795,0.00568782
-69.0275,-7.3716,0.00916424
-69.0252,7.46721,0.00567318
-69.0013,-8.36085,0.0151296
-68.9986,8.45646,0.00564664
-68.9871,-36.06,0.00553383
-68.9781,-26.1674,0.00550126
-68.9717,-9.35011,0.0253245
-68.9687,9.44571,0.00569975
-68.9386,-10.3394,0.0310588
-68.9352,10.435,0.00580685
-68.902,-11.3286,0.0243136
-68.8983,11.4242,0.0059864
-68.8821,-27.1567,0.00563762
-68.8618,-12.3179,0.0148009
-68.8578,12.4135,0.00633514
-68.8453,-37.0492,0.005
-68.818,-13.3071,0.00928821
-68.8136,13.4027,0.00662579
-68.7811,-28.1459,0.00592451
-68.7705,-14.2964,0.00757596
-68.7657,14.392,0.005
-68.7192,-15.2856,0.00747902
-68.6963,-38.0385,0.005
-68.6748,-29.1352,0.00623879
-68.664,-16.2749,0.00790729
-68.6049,-17.2641,0.00837785
-68.5631,-30.1244,0.00641086
-68.5418,-18.2534,0.00860301
-68.4744,-19.2426,0.00833413
-68.4457,-31.1137,0.00639495
-68.4028,-20.2319,0.0076823
-68.3268,-21.2212,0.00694799
-68.3223,-32.1029,0.00609988
-68.2463,-22.2104,0.00628022
-68.1926,-33.0922,0.00580772
-68.1611,-23.1997,0.00582846
-68.1286,-0.446823,0.00610818
-68.1284,0.542431,0.00612268
-68.1252,-1.43608,0.0060597
-68.1247,1.53168,0.00610169
-68.1183,-2.42533,0.00598298
-68.1175,2.52094,0.00604822
-68.1078,-3.41458,0.00588825
-68.1066,3.51019,0.0059695
-68.0938,-4.40384,0.00579845
-68.0923,4.49945,0.00587623
-68.0762,-5.39309,0.00577584
-68.0743,5.4887,0.00578209
-68.0711,-24.1889,0.00554505
-68.0565,-34.0815,0.0056198
-68.0549,-6.38235,0.00584674
-68.0527,6.47795,0.00570075
-68.03,-7.3716,0.00627592
-68.0274,7.46721,0.00567708
-68.0015,-8.36085,0.00735928
-67.9985,8.45646,0.00564665
-67.976,-25.1782,0.0054973
-67.9691,-9.35011,0.00940474
-67.9658,9.44571,0.00570571
-67.9331,-10.3394,0.0111543
-67.9294,10.435,0.00581997
-67.9136,-35.0707,0.0056645
-67.8931,-11.3286,0.0104398
-67.8891,11.4242,0.00605326
-67.8759,-26.1674,0.00565924
-67.8493,-12.3179,0.00767677
-67.8448,12.4135,0.00648171
-67.8015,-13.3071,0.00684705
-67.7967,13.4027,0.0069236
-67.7703,-27.1567,0.00599031
-67.7635,-36.06,0.00574869
-67.7497,-14.2964,0.00708312
-67.7444,14.392,0.005
-67.6937,-15.2856,0.00764151
-67.6592,-28.1459,0.00634707
-67.6335,-16.2749,0.00828047
-67.6059,-37.0492,0.005
-67.569,-17.2641,0.00876002
-67.5423,-29.1352,0.00648409
-67.5001,-18.2534,0.00871381
-67.4404,-38.0385,0.005
-67.4266,-19.2426,0.00809534
-67.4194,-30.1244,0.00639183
-67.3485,-20.2319,0.0072718
-67.2902,-31.1137,0.00605344
-67.2665,-39.0277,0.005
-67.2656,-21.2212,0.00648674
-67.1778,-22.2104,0.00590837
-67.1545,-32.1029,0.00573522
-67.1393,-0.446823,0.00621813
-67.1391,0.542431,0.00623369
-67.1357,-1.43608,0.00616051
-67.1351,1.53168,0.00620577
-67.1282,-2.42533,0.00606821
-67.1272,2.52094,0.00613882
-67.1168,-3.41458,0.00595268
-67.1155,3.51019,0.00604208
-67.1016,-4.40384,0.0058282
-67.1,4.49945,0.00592869
-67.0848,-23.1997,0.00557329
-67.0825,-5.39309,0.00571697
-67.0805,5.4887,0.00581467
-67.0595,-6.38235,0.00562032
-67.0571,6.47795,0.00571586
-67.0325,-7.3716,0.00556381
-67.0297,7.46721,0.00568035
-67.0119,-33.0922,0.00558212
-67.0016,-8.36085,0.00558743
-66.9984,8.45646,0.00564666
-66.9866,-24.1889,0.00548911
-66.9666,-9.35011,0.00570147
-66.963,9.44571,0.00571219
-66.9275,-10.3394,0.00586523
-66.9235,10.435,0.00583773
-66.8842,-11.3286,0.00604935
-66.883,-25.1782,0.00564463
-66.8798,11.4242,0.00612803
-66.8622,-34.0815,0.00572193
-66.8367,-12.3179,0.00617176
-66.8319,12.4135,0.00664925
-66.785,-13.3071,0.00660482
-66.7797,13.4027,0.00724179
-66.7737,-26.1674,0.00601121
-66.7288,-14.2964,0.00725279
-66.7231,14.392,0.005
-66.7049,-35.0707,0.00599472
-66.6682,-15.2856,0.00800851
-66.6585,-27.1567,0.00641183
-66.603,-16.2749,0.0087104
-66.5398,-36.06,0.00612239
-66.5373,-28.1459,0.00659113
-66.5331,-17.2641,0.00902325
-66.4584,-18.2534,0.0086036
-66.4098,-29.1352,0.00644709
-66.3789,-19.2426,0.00772865
-66.3665,-37.0492,0.005
-66.2942,-20.2319,0.00679066
-66.2757,-30.1244,0.00604477
-66.2044,-21.2212,0.0060779
-66.1844,-38.0385,0.005
-66.15,-0.446823,0.00653014
-66.1498,0.542431,0.00648455
-66.1461,-1.43608,0.00640351
-66.1455,1.53168,0.00637063
-66.138,-2.42533,0.00621626
-66.137,2.52094,0.00625336
-66.1348,-31.1137,0.00568492
-66.1258,-3.41458,0.00604369
-66.1244,3.51019,0.00612526
-66.1094,-4.40384,0.00588434
-66.1092,-22.2104,0.00564527
-66.1076,4.49945,0.00598669
-66.0889,-5.39309,0.00574554
-66.0867,5.4887,0.00585053
-66.0641,-6.38235,0.00564618
-66.0615,6.47795,0.0057333
-66.035,-7.3716,0.00560546
-66.032,7.46721,0.00568221
-66.0086,-23.1997,0.00548525
-66.0017,-8.36085,0.00576655
-65.9982,8.45646,0.00564352
-65.9932,-39.0277,0.005
-65.9867,-32.1029,0.00556423
-65.964,-9.35011,0.00627567
-65.9601,9.44571,0.0057192
-65.9219,-10.3394,0.00698749
-65.9176,10.435,0.00586633
-65.9022,-24.1889,0.00559808
-65.8753,-11.3286,0.00725495
-65.8706,11.4242,0.00621115
-65.8312,-33.0922,0.00576564
-65.8242,-12.3179,0.00706527
-65.819,12.4135,0.00684018
-65.7899,-25.1782,0.00597898
-65.7684,-13.3071,0.00713269
-65.7628,13.4027,0.00760322
-65.7079,-14.2964,0.00765643
-65.7018,14.392,0.005
-65.6715,-26.1674,0.00643818
-65.6678,-34.0815,0.00606998
-65.6426,-15.2856,0.00842622
-65.5724,-16.2749,0.00910666
-65.5467,-27.1567,0.00669848
-65.4972,-17.2641,0.00910806
-65.4963,-35.0707,0.00630238
-65.4168,-18.2534,0.00830311
-65.4154,-28.1459,0.00651605
-65.3311,-19.2426,0.00727126
-65.3162,-36.06,0.00587441
-65.2773,-29.1352,0.00608508
-65.2399,-20.2319,0.00636899
-65.1607,-0.446823,0.0148798
-65.1605,0.542431,0.0102799
-65.1565,-1.43608,0.0115733
-65.1559,1.53168,0.00745127
-65.1479,-2.42533,0.00804032
-65.1468,2.52094,0.00661966
-65.1432,-21.2212,0.005778
-65.1348,-3.41458,0.00675814
-65.1333,3.51019,0.00626667
-65.132,-30.1244,0.00567609
-65.1271,-37.0492,0.005
-65.1173,-4.40384,0.0061706
-65.1153,4.49945,0.00605756
-65.0952,-5.39309,0.00590827
-65.0929,5.4887,0.00589009
-65.0687,-6.38235,0.00604282
-65.0659,6.47795,0.00575116
-65.0407,-22.2104,0.00550448
-65.0376,-7.3716,0.00747146
-65.0343,7.46721,0.00568165
-65.0018,-8.36085,0.0302175
-64.9981,8.45646,0.00564721
-64.9794,-31.1137,0.00555004
-64.9614,-9.35011,0.217675
-64.9573,9.44571,0.00572631
-64.9323,-23.1997,0.00554091
-64.9284,-38.0385,0.005
-64.9163,-10.3394,0.297548
-64.9117,10.435,0.00589816
-64.8664,-11.3286,0.272348
-64.8613,11.4242,0.00630311
-64.8189,-32.1029,0.00578398
-64.8177,-24.1889,0.00589382
-64.8116,-12.3179,0.17549
-64.8061,12.4135,0.0070514
-64.7519,-13.3071,0.0322476
-64.7458,13.4027,0.00802756
-64.7198,-39.0277,0.005
-64.6968,-25.1782,0.00639608
-64.6871,-14.2964,0.00993933
-64.6805,14.392,0.005
-64.6504,-33.0922,0.006125
-64.6171,-15.2856,0.0091814
-64.5693,-26.1674,0.00678388
-64.5419,-16.2749,0.00945269
-64.4735,-34.0815,0.00632782
-64.4613,-17.2641,0.00899628
-64.4349,-27.1567,0.00666669
-64.3751,-18.2534,0.00791476
-64.2935,-28.1459,0.00618943
-64.2877,-35.0707,0.00598152
-64.2833,-19.2426,0.00680328
-64.1857,-20.2319,0.00600875
-64.1715,-0.446823,0.0497162
-64.1712,0.542431,0.0323652
-64.167,-1.43608,0.0402697
-64.1663,1.53168,0.0151852
-64.1578,-2.42533,0.0273407
-64.1566,2.52094,0.00818651
-64.1448,-29.1352,0.00571402
-64.1438,-3.41458,0.0212529
-64.1422,3.51019,0.00660912
-64.1251,-4.40384,0.0111802
-64.123,4.49945,0.0061578
-64.1016,-5.39309,0.00758069
-64.099,5.4887,0.00593479
-64.0925,-36.06,0.00557043
-64.082,-21.2212,0.00557537
-64.0732,-6.38235,0.00866407
-64.0703,6.47795,0.00577149
