year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
2003,06,16,18,33,36,23.4849,121.7227,28.3,5.5
2003,06,13,13,20,24,24.259,122.4068,68.4,4.5
2003,06,12,13,41,13,24.3613,121.9355,2,4.7
2003,06,10,08,40,30,23.479,121.7098,44,5.9
2003,06,09,16,12,35,24.3427,121.9455,49.1,4
2003,06,09,05,08,03,24.3894,121.9776,2.4,4.9
2003,06,09,01,52,48,24.4629,122.1629,23.2,5.7
2003,06,05,22,53,03,23.8405,122.8468,4.3,4.6
2003,06,05,02,48,36,24.6851,122.1532,76.8,3.6
2003,06,03,20,00,37,23.5197,123.891,37.2,4.5
2003,05,31,15,38,10,22.9081,121.5182,20.3,4.8
2003,05,26,03,19,00,23.8704,122.6533,19.9,3.8
2003,05,25,23,12,02,22.5555,121.7479,15,4.2
2003,05,23,23,10,55,23.9559,122.3325,5.1,3.7
2003,05,23,03,11,39,25.089,122.4637,25.8,4.3
2003,05,18,03,28,23,25.1201,122.5297,7.5,4.6
2003,05,15,01,17,43,25.0685,122.4998,28.7,4.8
2003,05,11,08,51,58,23.9132,123.5556,43.9,4.3
2003,05,11,06,06,16,21.8898,121.8641,7.4,4.3
2003,05,08,04,00,34,24.764,124.9785,43.1,3.9
2003,05,04,02,35,30,23.9649,122.7972,9.2,3.8
2003,05,02,03,25,59,21.7603,120.1711,32.7,4.9
2003,04,28,20,38,26,23.9005,122.5182,43.1,4.4
2003,04,28,05,16,12,23.8414,123.3583,6.2,3.8
2003,04,14,21,43,39,24.967,123.8465,93.2,4.2
2003,04,02,19,08,42,24.1745,122.4968,43.9,4.8
2003,02,08,07,19,35,20.9227,121.5404,68.1,5.1
2003,01,18,17,57,09,24.3115,121.9409,9.4,3.7
2003,01,18,10,31,06,24.3559,122.0149,6,3.9
2003,01,06,14,57,34,20.1363,121.4503,34.6,5.6
2003,01,02,14,46,45,24.0904,123.4833,13.2,3.8
2002,12,25,07,01,29,24.5089,121.8678,68.2,4.9
2002,12,24,06,50,07,23.7856,123.3553,28,3.6
2002,12,22,01,25,15,22.5763,121.4064,35.5,4.3
2002,12,21,06,09,16,21.7354,121.4031,18.2,5.1
2002,12,19,06,47,08,24.2774,123.3318,59,3.6
2002,12,16,00,59,46,24.0096,121.6834,26.9,4.1
2002,12,13,01,30,25,23.1596,121.6962,41.2,4.3
2002,12,08,08,15,56,24.2554,123.6043,6.5,4
2002,12,05,00,10,06,24.2467,123.6078,7.5,3.4
2002,12,04,14,37,36,24.243,123.5744,16,4.3
2002,12,04,10,48,47,24.8547,123.6931,97.6,4.6
2002,12,03,23,58,08,23.3661,122.2018,41.7,4.5
2002,12,01,12,35,15,23.9146,122.3494,18.3,4.2
2002,11,30,13,51,05,23.7686,123.3492,39.1,5.1
2002,11,27,01,41,05,23.8056,122.5404,16.8,4.3
2002,11,26,15,29,47,23.9579,122.5553,48.7,5.2
2002,11,21,14,25,09,24.059,122.8108,38,3.9
2002,11,19,19,41,07,25.1337,123.6001,29,3.9
2002,11,18,02,18,46,25.9023,124.617,181.1,4.8
2002,11,14,15,26,03,24.4764,121.9707,20.1,3.9
2002,11,14,01,45,10,24.6598,121.9302,5.6,3.8
2002,11,13,09,21,03,23.8996,124.9354,5.4,3.5
2002,11,12,01,13,39,25.1919,123.7078,19,3.6
2002,11,11,19,33,50,23.9835,122.3052,28.1,4.1
2002,11,10,12,19,28,24.1309,122.3932,49.1,3.8
2002,11,10,00,07,03,24.8989,121.8786,116,4.6
2002,11,07,19,34,12,24.1181,122.4803,56.7,4.6
2002,11,07,19,27,56,24.1323,122.4107,49.5,4.2
2002,11,06,10,26,16,23.1401,123.3294,64,4
2002,11,05,08,42,53,23.9398,123.5575,41.1,4.1
2002,10,31,21,15,50,21.8321,121.5055,22,4.7
2002,10,30,12,13,36,25.1807,123.6464,6.4,4
2002,10,28,11,29,19,24.9189,122.388,19.4,3.8
2002,10,28,10,24,52,23.9818,121.7615,1.3,4.3
2002,10,27,17,54,27,25.1992,123.6978,20.6,4.1
2002,10,26,15,50,33,25.3151,124.0824,16,4.1
2002,10,26,15,37,58,25.2618,124.0923,10,3.8
2002,10,25,07,11,41,25.0972,123.5963,28,3.6
2002,10,25,04,02,35,25.1949,123.8024,5.5,4.1
2002,10,25,03,30,48,23.9334,124.9455,28.8,3.9
2002,10,25,02,49,24,25.2158,123.7575,10.5,5.3
2002,10,25,01,10,54,25.2684,123.8803,13.6,4.1
2002,10,24,22,18,39,25.1732,123.7156,20,4.7
2002,10,24,21,41,47,25.2764,123.7379,25,3.8
2002,10,24,20,03,43,25.102,123.6119,13.9,4.2
2002,10,24,18,07,01,25.2002,123.7159,7.4,4
2002,10,24,16,15,57,25.5819,124.6031,33,4
2002,10,24,15,36,46,25.2423,123.9223,15.9,4.5
2002,10,24,14,49,43,25.2235,123.7728,17,3.9
2002,10,24,14,42,42,25.2149,123.7186,19.7,4.1
2002,10,24,14,08,15,25.0928,123.7164,34.7,4.3
2002,10,24,13,48,12,25.2055,123.7217,14.1,5.2
2002,10,24,13,23,23,25.2051,123.814,22.4,5
2002,10,24,12,50,50,25.1895,123.7615,20.2,4.3
2002,10,24,12,31,05,25.1537,123.7547,26,4
2002,10,24,12,22,54,25.2787,123.7538,8.4,3.8
2002,10,24,12,06,39,25.1793,123.7614,12.6,4.3
2002,10,24,12,01,54,25.152,123.8406,28.6,4.7
2002,10,24,11,56,36,25.3114,123.7896,8,4.2
2002,10,24,11,53,49,25.181,123.7317,22.5,4.5
2002,10,24,11,41,57,25.418,123.736,44.5,4.6
2002,10,24,11,07,39,25.459,123.7736,7.6,3.9
2002,10,24,10,36,37,25.2248,123.8303,11,4.3
2002,10,24,10,34,22,25.1321,123.8282,40.2,4.4
2002,10,24,10,30,34,25.2108,123.7565,4.9,4.6
2002,10,24,10,11,36,25.2392,124.0348,10,4.9
2002,10,24,09,59,51,25.4677,123.8027,16,4.2
2002,10,24,09,57,42,25.2146,123.8427,1.9,4.4
2002,10,24,09,54,33,25.2255,123.8727,27.8,4
2002,10,24,09,28,02,25.2027,123.7242,22.6,5
2002,10,24,09,12,06,25.4517,123.6959,15,4.3
2002,10,24,09,09,43,25.3425,123.901,60.7,4.7
2002,10,24,09,01,23,25.2038,123.77,21.5,4.2
2002,10,24,08,42,34,25.5589,124.0227,0,4.7
2002,10,24,08,30,34,25.2217,124.169,10,4.6
2002,10,24,08,14,40,25.1791,123.7467,10,5.1
2002,10,24,07,16,32,25.1036,123.7537,45.1,5.2
2002,10,24,07,11,14,25.2298,123.7505,9.3,4.4
2002,10,24,06,30,34,25.1961,123.8391,28.3,5
2002,10,24,06,23,58,25.1667,123.7316,10,4.2
2002,10,24,06,07,06,25.1719,123.7647,23.8,5.1
2002,10,24,05,55,52,25.1839,123.8474,26.3,4.8
2002,10,24,05,47,14,25.2813,123.8772,14,4.9
2002,10,24,05,42,37,25.0639,123.7883,39.4,4.9
2002,10,24,05,37,57,25.2605,123.9058,10.1,4.3
2002,10,24,05,34,50,25.2165,123.8404,18.7,4.5
2002,10,24,05,30,50,25.24,123.9463,9.6,4.8
2002,10,24,05,18,50,25.1339,123.8795,37,4.5
2002,10,24,05,08,40,25.2531,123.838,10,4.8
2002,10,24,04,48,24,25.2397,123.8275,22,4.9
2002,10,24,04,35,14,25.2378,123.7849,14.6,5
2002,10,24,04,24,19,25.203,123.8429,25.8,4.8
2002,10,24,04,19,07,25.212,123.8784,10,5.2
2002,10,24,04,14,42,25.1876,124.0054,45.6,4.8
2002,10,24,04,10,38,25.2092,123.8482,14,4.8
2002,10,24,04,06,37,25.3434,123.9295,16,4.2
2002,10,24,03,55,13,25.2804,123.8524,12.1,4.6
2002,10,24,03,43,41,24.9928,124.0182,7,4.6
2002,10,24,03,39,39,25.3166,123.8813,23,4.7
2002,10,24,03,36,36,25.1979,123.9389,10,4.9
2002,10,24,03,22,25,25.1743,123.8115,25.3,5.1
2002,10,24,03,15,37,25.55,123.7821,10,4.4
2002,10,24,03,06,08,25.5816,123.7033,10,4.4
2002,10,24,03,04,05,25.364,123.7734,6,4.5
2002,10,24,03,01,51,25.2114,123.8907,26.4,4.9
2002,10,24,02,48,45,25.2526,123.8277,12.2,4.7
2002,10,24,02,32,33,25.1781,123.8599,25.6,5.2
2002,10,24,02,27,51,25.2266,123.8825,8.6,5.1
2002,10,24,02,02,19,25.1612,123.8601,32.1,5.1
2002,10,24,01,59,20,25.3917,124.0309,4,4.3
2002,10,24,01,57,20,25.2734,123.8569,15,4.5
2002,10,24,01,53,14,25.2623,123.8758,6.4,5.1
2002,10,24,01,50,01,25.2156,123.851,34.1,4.6
2002,10,24,01,38,20,25.1955,123.8661,23.2,5
2002,10,24,01,28,09,25.1341,123.8592,34.6,4.6
2002,10,24,01,17,28,25.1935,123.917,34,4.6
2002,10,24,01,15,06,25.2107,123.8557,32,4.4
2002,10,24,01,07,38,25.2442,124.0157,28,4.7
2002,10,24,01,03,00,25.2567,123.8762,10,5.3
2002,10,24,00,49,29,25.1745,123.8341,27,4.6
2002,10,24,00,44,43,25.2286,123.874,21,4.2
2002,10,24,00,41,17,25.2481,123.9498,20.4,4.9
2002,10,24,00,34,39,25.219,123.857,14,4.9
2002,10,24,00,19,00,25.1197,123.9485,40.8,4.9
2002,10,24,00,16,14,25.2804,123.8757,24,4.3
2002,10,24,00,12,52,25.1879,123.9407,10,4.5
2002,10,24,00,08,09,25.2249,123.9028,13.8,4.4
2002,10,23,23,55,30,25.2917,123.9195,8,4
2002,10,23,23,51,10,25.2209,123.906,20.5,4.9
2002,10,23,23,45,00,25.199,123.8459,44,4.3
2002,10,23,23,41,32,25.1605,123.9696,37,5
2002,10,23,23,36,40,25.2026,123.9046,19.2,4.7
2002,10,23,23,28,06,25.2565,124.1168,22.4,4.6
2002,10,23,23,18,01,25.1687,123.9055,30.5,5
2002,10,23,23,12,40,25.2674,123.9054,9.3,4.4
2002,10,23,23,08,16,25.2629,123.9266,12.7,4.6
2002,10,23,23,01,11,25.3131,123.8613,12,4.3
2002,10,23,22,52,11,25.3905,124.2808,78.2,4.3
2002,10,23,22,42,27,25.2179,123.9914,24.6,4.9
2002,10,23,22,33,37,25.2523,124.2509,8,4.1
2002,10,23,22,29,02,25.1336,123.9215,34.8,4.7
2002,10,23,22,13,54,25.2213,124.0157,20.7,4.7
2002,10,23,22,08,41,25.0828,124.0752,46.9,4.4
2002,10,23,22,03,14,25.284,124.1852,10,4.3
2002,10,23,21,59,03,25.2934,124.1435,14.2,4.1
2002,10,23,21,52,34,25.3414,124.1211,5,4.2
2002,10,23,21,50,08,25.246,124.0096,10,4.5
2002,10,23,21,35,03,25.1716,124.006,29.1,4.7
2002,10,23,21,25,16,25.2854,124.0309,22,3.8
2002,10,23,21,21,07,25.2769,124.0162,9.9,4.2
2002,10,23,21,13,38,25.2489,123.9996,12.3,4.5
2002,10,22,13,55,55,24.3393,122.2095,9.8,4.2
2002,10,21,23,23,00,25.0722,123.615,20.9,3.9
2002,10,21,22,16,42,25.0901,123.6046,30,3.8
2002,10,20,22,32,57,24.1868,121.8579,10.6,4.5
2002,10,20,22,19,47,24.1987,121.8532,11,4.4
2002,10,20,21,25,51,24.1839,121.8758,12,4.6
2002,10,18,08,45,22,24.2048,121.8336,10,4.4
2002,10,18,08,04,57,24.2049,121.8979,10.5,4.6
2002,10,18,06,43,20,24.2239,121.8904,11.6,4.5
2002,10,17,08,08,03,24.1215,122.2188,23,4.2
2002,10,16,16,02,59,24.056,123.466,13.2,3.7
2002,10,15,17,38,10,23.8318,123.383,23.7,3.7
2002,10,14,20,48,59,22.093,121.7322,3.5,3.8
2002,10,14,11,47,47,24.2297,122.4225,0.4,3.8
2002,10,14,01,03,05,24.6699,122.5082,10,4
2002,10,13,03,43,28,22.4705,121.4077,34.1,4.9
2002,10,09,11,54,40,22.5208,121.4267,46,4.4
2002,10,08,09,48,31,23.8476,122.7874,5.5,4.5
2002,10,06,23,38,33,24.243,122.1851,16.1,4.7
2002,10,04,17,33,04,25.5564,124.9213,39.7,5
2002,09,28,19,20,18,24.056,122.336,32.8,4.2
2002,09,28,18,02,04,24.567,122.222,28.2,3.6
2002,09,27,23,14,41,24.126,122.168,21.3,3.7
2002,09,25,18,44,11,24.095,122.263,47.2,4
2002,09,24,22,43,21,22.606,121.246,5.9,4.9
2002,09,20,13,10,26,24.376,122.064,7.6,4.4
2002,09,17,20,26,10,24.55,122.943,107,4.2
2002,09,16,10,57,30,23.896,122.722,12.2,3.5
2002,09,16,00,03,29,25.169,122.381,176.9,5.5
2002,09,15,01,06,56,23.988,122.454,46.8,5
2002,09,14,10,18,23,23.981,122.296,18.8,3.6
2002,09,14,04,10,08,25.306,124.965,5.3,3.7
2002,09,07,22,59,32,24.466,121.722,43.9,4.9
2002,09,07,21,12,18,24.526,121.937,6.6,3.8
2002,09,03,10,08,16,23.746,122.601,48.4,4.1
2002,09,02,16,12,00,24.092,123.483,11.4,3.4
2002,09,01,07,07,36,24.075,122.367,33.1,5.3
2002,09,01,05,56,25,24.029,122.312,45.8,5.5
2002,09,01,05,21,42,23.919,122.344,16.8,4
2002,08,29,20,05,52,24.807,121.827,86.9,4.9
2002,08,29,13,36,34,23.856,121.01,10.1,4.4
2002,08,28,20,01,56,24.457,121.98,16.7,4.2
2002,08,28,17,05,33,22.132,121.537,31.3,5.5
2002,08,28,07,31,46,24.815,123.222,28.8,4
2002,08,27,21,07,54,23.922,122.818,15,3.9
2002,08,26,15,32,10,24.225,122.522,55.9,4.7
2002,08,23,02,32,04,24.364,122.048,9.9,4
2002,08,22,08,49,24,23.894,122.546,25.5,4.4
2002,08,17,02,56,05,24.081,122.153,38,4.3
2002,08,14,23,28,56,24.423,122.044,22.1,4.5
2002,08,10,09,03,15,24.138,121.792,11,5
2002,08,10,03,06,08,23.959,122.848,3.3,4.1
2002,08,09,09,31,01,23.948,122.408,21.7,4.3
2002,08,01,15,10,27,24.412,121.983,20,3.9
2002,08,01,02,15,44,24.265,121.871,0.9,4.3
2002,07,26,17,44,30,25.18,123.814,9,4.9
2002,07,26,16,10,08,25.151,123.789,23.5,4.1
2002,07,26,15,41,01,25.107,123.817,16,5
2002,07,26,12,35,55,25.239,123.789,16,3.8
2002,07,25,19,58,02,24.061,122.846,20.2,3.6
2002,07,24,11,39,22,23.059,124.167,53.2,3.8
2002,07,21,16,45,23,25.036,124.365,104.2,4.8
2002,07,20,15,17,05,24.093,122.193,24,3.8
2002,07,17,19,14,41,23.327,122.261,22,5.2
2002,07,17,17,22,50,23.925,122.181,38.1,4.4
2002,07,17,16,57,22,23.951,122.314,37,5
2002,07,16,16,12,31,24.027,122.304,16.2,4.1
2002,07,16,07,14,37,24.93,124.03,18,3.8
2002,07,13,12,07,07,23.828,122.826,42.4,4.9
2002,07,12,16,57,06,24.009,122.343,12.1,4.1
2002,07,12,13,08,26,25.024,123.516,32.2,4.2
2002,07,12,03,26,31,25.033,123.529,26.9,3.9
2002,07,11,22,09,15,24.968,123.539,23,4.4
2002,07,11,16,10,57,25.078,123.544,18,4
2002,07,11,16,08,05,25.04,123.557,26,4
2002,07,11,11,13,45,24.998,123.61,27,4.4
2002,07,11,10,55,45,25.062,123.624,19.6,4.3
2002,07,11,09,11,09,23.955,122.341,19.7,4.4
2002,07,11,07,36,24,24.059,122.33,33,5.8
2002,07,10,21,09,38,25.013,123.535,23,4.3
2002,07,07,10,01,08,24.108,121.371,76.8,3.9
2002,06,21,20,51,37,21.862,121.139,34,4.3
2002,06,20,19,50,46,23.431,122.167,15.1,3.8
2002,06,20,12,19,52,22.701,120.98,19.2,4.2
2002,06,19,17,19,00,24.843,122.129,3.8,3.7
2002,06,19,10,38,03,24.878,122.158,1.1,4.6
2002,06,19,05,27,54,23.546,122.306,41.1,4.7
2002,06,17,20,20,09,24.818,122.215,5.2,4.3
2002,06,16,13,06,12,24.886,122.147,8.7,4.8
2002,06,16,10,41,41,24.893,122.168,3.2,4.9
2002,06,15,07,27,45,24.722,121.932,11.7,4.1
2002,06,15,00,42,48,24.178,121.852,2.5,4.1
2002,06,14,12,52,53,23.455,121.628,37.1,4.2
2002,06,13,20,40,26,24.893,122.189,8.1,4.9
2002,06,13,01,23,57,24.597,121.944,10.6,4
2002,06,11,20,54,43,24.4,122.072,3.6,3.6
2002,06,11,18,37,35,24.205,121.876,15.5,3.9
2002,06,05,05,00,51,23.855,122.686,9,3.5
2002,06,05,03,37,30,24.444,122.043,43.7,4
2002,06,04,02,03,45,22.096,121.158,24.6,4.1
2002,06,03,15,25,50,24.808,122.161,11.4,4.4
2002,06,02,15,03,56,24.381,121.99,17.3,3.9
2002,06,01,10,21,31,23.498,122.054,23.3,4.3
2002,06,01,03,05,53,24.205,122.806,22.3,3.9
2002,05,30,17,27,27,22.756,121.496,22.8,4.6
2002,05,30,06,53,38,24.879,121.983,99.6,5.1
2002,05,28,16,45,17,24.058,122.3,,6
2002,05,27,21,06,47,24.135,122.569,49.4,3.9
2002,05,27,08,55,25,22.857,121.215,19.8,4.3
2002,05,20,09,49,45,24.451,121.913,16.3,4.5
2002,05,19,13,24,22,24.46,122.04,12.6,3.7
2002,05,19,12,43,44,23.969,122.26,25,3.6
2002,05,18,05,49,38,24.201,121.815,2.2,3.9
2002,05,18,01,40,41,24.205,121.806,10.8,4.1
2002,05,18,01,10,03,24.2,121.818,1,4
2002,05,17,22,31,20,24.223,121.787,9.2,3.8
2002,05,17,03,04,05,23.958,124.839,79.4,3.7
2002,05,15,12,08,33,24.702,121.977,8,4.1
2002,05,15,09,52,24,24.677,122.054,7.7,4
2002,05,15,09,06,35,24.687,121.889,11,4
2002,05,15,04,42,41,24.679,121.931,7.1,4.8
2002,05,15,03,46,06,24.689,121.889,8.5,6.2
2002,05,14,08,16,09,24.051,122.412,22.4,3.9
2002,05,14,05,57,11,23.235,123.943,,4.7
2002,05,12,14,18,11,24.386,122.13,12.2,3.8
2002,05,10,11,08,55,23.781,122.729,18.5,5
2002,05,10,08,32,42,23.768,122.692,14.5,4
2002,05,10,04,17,12,22.203,121.469,43.6,4.9
2002,05,09,23,36,34,23.782,122.714,22.2,4.4
2002,05,06,04,40,52,24.173,121.792,8,4.2
2002,05,06,00,19,03,24.065,122.305,26.9,4.1
2002,05,05,19,01,53,24.319,121.997,26.7,3.8
2002,05,05,08,54,33,24.348,122.116,29.2,4.2
2002,05,04,07,50,19,25.527,124.886,39.7,4.1
2002,05,03,23,52,47,24.933,122.36,7.4,4.1
2002,05,03,20,43,00,24.4,121.4,17,4.1
2002,05,02,22,02,27,24.21,122.782,21.7,3.8
2002,05,02,20,01,44,24.178,122.791,20,3.7
2002,05,02,06,12,09,25.639,124.822,8,3.9
2002,05,01,20,27,48,24.03,122.837,10.2,3.5
2002,05,01,14,41,49,24.817,122.144,2.1,4.1
2002,05,01,12,16,26,24.313,122.159,3.1,4.1
2002,04,30,17,43,19,23.383,122.337,7.9,3.6
2002,04,29,02,01,59,24.373,122.011,4.8,4.1
2002,04,28,14,57,34,24.141,122.792,21.5,3.8
2002,04,28,13,23,49,24.195,122.852,32.2,5
2002,04,28,08,00,06,24.388,122.068,4.6,3.9
2002,04,27,10,43,41,24.074,122.455,46.8,4
2002,04,22,19,37,08,24.339,122.134,5.4,3.7
2002,04,22,15,14,28,24.371,122.198,12,4.8
2002,04,22,14,27,42,23.942,122.778,5.1,3.8
2002,04,20,08,47,58,22.755,121.724,19.3,5
2002,04,19,07,19,11,24.502,122.08,2.2,4.2
2002,04,18,09,57,06,24.267,121.928,0.8,3.9
2002,04,17,14,46,48,24.366,122.13,5.9,4.2
2002,04,16,15,42,13,24.127,121.846,10,4.4
2002,04,15,19,16,19,21.958,121.651,15.1,4.4
2002,04,15,18,46,10,24.819,122.091,8.7,4.1
2002,04,14,19,21,16,24.672,122.058,9.7,4.4
2002,04,14,17,44,08,24.49,121.977,21.4,4.3
2002,04,14,16,08,04,24.42,122.102,27.8,4.4
2002,04,14,11,24,22,24.187,122.074,39.1,4
2002,04,13,10,04,27,23.947,122.742,20,3.7
2002,04,12,15,05,50,23.921,122.752,12,3.7
2002,04,10,19,26,54,24.603,122.026,11,4.1
2002,04,10,14,44,20,23.261,124.029,31.1,3.6
2002,04,10,04,56,47,24.163,122.297,21.8,4.3
2002,04,09,12,57,09,24.207,122.222,50.7,4.4
2002,04,07,23,20,45,24.265,121.911,12.8,4.5
2002,04,07,00,06,37,24.186,123.609,21.2,3.7
2002,04,06,15,29,06,24.471,121.675,8,3.8
2002,04,06,04,05,49,23.959,122.815,45.5,4.4
2002,04,05,21,54,26,24.378,122.103,21.7,4
2002,04,05,18,17,48,24.738,122.173,6.1,3.5
2002,04,05,15,19,12,23.847,124.972,20.5,3.7
2002,04,05,06,36,38,24.983,124.571,88.7,3.8
2002,04,04,13,04,48,24.32,121.988,13.5,4.4
2002,04,04,06,55,23,24.61,122.01,11.2,3.6
2002,04,03,20,37,05,24.541,122.066,5,4
2002,04,03,18,06,09,24.357,122.047,23.9,5.3
2002,04,03,06,47,37,24.211,122.324,33,4.7
2002,04,02,12,24,31,24.86,122.21,4.3,3.6
2002,04,02,01,15,35,23.102,124.104,34,4.4
2002,04,01,16,36,06,24.479,122.041,10,4
2002,04,01,11,37,48,23.129,124.048,29.5,3.6
2002,03,31,22,09,45,24.396,122.064,13.7,4.2
2002,03,31,19,15,10,24.592,121.835,6.1,4.1
2002,03,31,17,09,36,24.411,121.984,14.3,4.3
2002,03,31,15,42,36,24.249,122.221,50.6,3.9
2002,03,31,06,52,50,24.27,122.184,33,7.1
2002,03,30,18,44,10,24.035,122.341,45.5,4.2
2002,03,29,04,53,38,22.536,121.405,38.3,4.2
2002,03,28,22,27,40,25.046,124.862,7.4,3.5
2002,03,27,01,11,41,23.158,123.994,25.3,4
2002,03,26,18,39,24,23.221,123.985,33,3.9
2002,03,26,16,25,05,24.814,121.765,55.2,4.2
2002,03,26,16,21,55,23.153,123.997,26.2,3.7
2002,03,26,06,51,43,23.226,123.99,24.3,4.8
2002,03,26,03,45,48,23.295,124.044,33,6.4
2002,03,25,00,20,40,24.045,122.445,32.8,4.1
2002,03,19,18,57,51,22.914,124.927,20.3,3.9
2002,03,18,16,38,45,24.828,122.716,30.7,4.3
2002,03,18,16,17,52,24.873,122.75,30.1,4.9
2002,03,18,01,33,06,23.136,124.011,15,4.9
2002,03,10,05,24,07,20.272,122.164,13.6,5.6
2002,03,09,11,43,55,23.883,122.792,1.7,3.6
2002,03,04,21,16,30,24.666,122.004,74.1,4.4
2002,03,04,16,23,39,23.161,124.679,,4.2
2002,03,04,09,04,26,23.729,121.564,10,4.7
2002,03,01,22,02,01,24.394,121.991,13.1,3.9
2002,03,01,08,47,46,23.076,120.784,8.6,4.5
2002,03,01,04,21,17,24.004,122.883,10.2,3.8
2002,02,28,20,14,45,23.922,122.705,28.3,4.4
2002,02,13,13,19,50,23.618,122.141,28.1,4.4
2002,02,12,03,27,25,23.762,121.68,52.8,5.6
2002,01,30,21,55,26,23.787,122.777,9.7,3.9
2002,01,30,19,17,20,23.919,122.619,56.2,4.3
2002,01,22,19,03,59,23.995,122.825,21.1,4
2002,01,22,06,47,08,21.913,121.679,19.5,4.9
2002,01,21,15,23,18,24.799,123.182,27.2,4
2002,01,19,14,31,02,23.938,122.716,24.7,3.6
2002,01,19,10,36,25,23.862,122.642,17,4.2
2002,01,18,23,21,54,24.007,122.83,7.8,3.9
2002,01,17,17,55,25,24.36,122.962,51.6,4.1
2002,01,14,16,34,15,24.512,122.421,60.3,4.8
2001,12,28,00,41,40,24.035,122.875,21,5.1
2001,12,22,21,40,27,24.166,122.875,17.7,5.2
2001,12,19,00,42,07,23.865,122.69,37.5,4.3
2001,12,19,00,06,25,24,122.78,18,3.9
2001,12,18,22,41,19,23.773,122.736,27.4,4.7
2001,12,18,22,19,40,24.1,122.87,41.6,4.2
2001,12,18,17,31,08,23.78,122.758,6.8,4
2001,12,18,14,44,29,24.062,122.79,26.9,4.5
2001,12,18,10,34,45,23.831,122.758,29.4,4.6
2001,12,18,08,24,14,24.005,122.789,22,4.3
2001,12,18,05,12,30,23.936,122.846,6,5.2
2001,12,18,04,03,00,23.924,122.813,27.7,6.7
2001,12,18,04,02,36,23.913,122.804,25.7,6.8
2001,12,16,01,04,54,24.596,122.409,88.9,4.4
2001,12,14,23,54,05,24.956,123.217,8.9,4.3
2001,12,12,02,36,01,24.83,122.05,6,4.3
2001,12,10,08,24,26,22.896,121.024,22.5,4.6
2001,11,29,07,34,13,24.113,122.369,33,4.7
2001,11,28,10,19,53,24.91,123.248,27.4,4.4
2001,11,28,02,53,49,23.727,122.317,7.6,4.8
2001,11,24,23,22,58,23.97,122.635,22.8,4.8
2001,11,10,00,37,14,24.793,122.78,34.8,5.1
2001,11,08,08,00,05,25.062,123.787,24.9,4.1
2001,10,06,00,38,23,24.202,123.573,19.4,4
2001,10,05,21,58,37,24.228,123.622,19.7,4
2001,10,01,16,49,31,24.338,122.135,20.3,4.1
2001,09,22,19,38,03,24.97,123.482,32.7,4.6
2001,09,22,12,26,37,24.957,123.437,33,4.4
2001,09,12,14,28,57,24.897,123.435,30.8,4.7
2001,09,11,00,31,19,24.007,121.699,27.1,4
2001,09,09,23,11,24,24.748,123.155,34,4.1
2001,09,08,19,45,31,24.477,124.836,58.2,4.5
2001,08,31,11,33,17,24.107,121.759,5.9,4.9
2001,08,20,16,57,59,23.979,121.666,12.8,5
2001,08,19,01,58,26,22.332,121.674,27.2,5
2001,08,11,01,02,24,23.152,121.126,3.2,4.4
2001,07,31,13,36,11,24.866,123.161,26.4,4
2001,07,25,18,43,32,23.925,123.564,27.4,3.9
2001,07,16,14,08,19,23.999,122.381,50.2,4.3
2001,07,13,11,33,25,24.432,120.985,4,4.5
2001,07,09,15,20,48,24.038,121.757,54.7,4.7
2001,06,26,18,46,24,24.16,121.64,6.1,4.2
2001,06,19,05,43,39,23.108,121.146,18.8,5.1
2001,06,19,05,43,19,23.21,121.08,11.8,5.5
2001,06,19,05,16,15,23.097,121.152,5.4,5.3
2001,06,16,17,31,46,25.335,123.878,154.8,4.9
2001,06,15,16,13,44,24.204,123.32,19.4,3.5
2001,06,15,16,00,13,24.211,123.306,16.5,3.7
2001,06,14,02,35,26,24.516,121.914,37.3,5.8
2001,06,13,22,27,04,23.887,123.383,37.3,5.3
2001,06,13,13,17,55,24.47,122.416,80.6,5.5
2001,06,10,21,26,18,23.143,121.13,15.9,4.4
2001,05,23,15,05,14,23.99,121.883,8.4,4.6
2001,05,17,20,09,55,24.868,123.101,8.4,4
2001,05,10,04,06,35,23.913,121.812,19.6,4.4
2001,04,29,08,35,43,25.045,123.412,28,4.3
2001,04,27,05,31,42,23.778,123.306,26.8,3.9
2001,04,27,02,02,33,23.628,121.069,2.1,5.3
2001,04,10,21,31,47,23.976,122.312,29.1,4.4
2001,04,10,17,41,52,24.223,121.818,16.2,3.9
2001,04,08,13,43,49,24.169,123.579,52.7,4
2001,04,08,08,35,25,25.258,123.737,148.8,4
2001,03,23,01,03,16,22.759,121.403,21.7,4.3
2001,03,22,17,28,44,23.912,123.392,42,4.1
2001,03,21,14,47,15,25.601,124.97,127.1,4.1
2001,03,19,00,55,37,24.841,122.384,7.3,4.1
2001,03,11,18,24,08,23.597,120.706,18.5,4.2
2001,03,01,16,37,51,23.829,120.977,28,5.2
2001,02,23,19,18,26,23.548,121.638,48.7,4.3
2001,02,22,13,43,16,24.753,123.332,26,4
2001,02,20,20,32,27,24.73,123.278,28.5,4.3
2001,02,18,20,25,11,23.582,120.661,25,4.7
2001,02,17,17,49,24,20.282,122.484,15.1,5.5
2001,02,17,00,16,58,24.417,123.466,16,3.9
2001,02,16,23,13,08,24.593,122.651,101.2,5.2
