eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,2004,4,15,21,39,17.649999999999999,,-67.445499999999996,-30.128299999999999,,,,29.0,,5.5,,
,,2004,4,16,8,36,36.729999999999997,,-70.122699999999995,-22.243400000000001,,,,0.0,,3.7000000000000002,,
,,2004,4,16,23,30,54.340000000000003,,-71.374600000000001,-19.4254,,,,33.0,,3.8999999999999999,,
,,2004,4,17,3,1,23.120000000000001,,-65.159800000000004,-20.188300000000002,,,,340.80000000000001,,4.2999999999999998,,
,,2004,4,17,5,42,46.0,,-69.667000000000002,-27.975999999999999,,,,110.0,,3.7999999999999998,,
,,2004,4,18,2,8,29.390000000000001,,-89.362700000000004,-41.410499999999999,,,,10.0,,4.0,,
,,2004,4,18,4,49,33.600000000000001,,-25.146899999999999,-56.506900000000002,,,,15.9,,4.0,,
,,2004,4,18,13,18,39.369999999999997,,-40.573700000000002,9.6235999999999997,,,,10.0,,4.0,,
,,2004,4,18,14,49,48.619999999999997,,-83.533600000000007,2.9165999999999999,,,,0.0,,3.3999999999999999,,
,,2004,4,18,18,39,44.289999999999999,,-77.968599999999995,-2.3210999999999999,,,,12.0,,4.0999999999999996,,
,,2004,4,19,5,19,31.0,,-68.299999999999997,-28.283000000000001,,,,93.099999999999994,,3.7000000000000002,,
,,2004,4,19,7,24,28.399999999999999,,-69.221999999999994,-32.814,,,,9.1999999999999993,,4.0999999999999996,,
,,2004,4,19,8,14,10.119999999999999,,-32.2346,3.7197,,,,10.0,,5.2999999999999998,,
,,2004,4,19,16,26,39.009999999999998,,-75.632900000000006,-6.2131999999999996,,,,33.0,,4.2999999999999998,,
,,2004,4,20,3,9,58.009999999999998,,-72.552800000000005,-36.685400000000001,,,,66.700000000000003,,4.7999999999999998,,
,,2004,4,20,7,10,29.600000000000001,,-76.870000000000005,17.576000000000001,,,,0.0,,3.7999999999999998,,
,,2004,4,20,8,9,59.68,,-80.992599999999996,-1.1849000000000001,,,,12.0,,4.2999999999999998,,
,,2004,4,20,11,31,11.619999999999999,,-77.283299999999997,-1.9467000000000001,,,,12.0,,4.0999999999999996,,
,,2004,4,20,13,42,15.050000000000001,,-66.621399999999994,-23.117599999999999,,,,208.09999999999999,,4.2000000000000002,,
,,2004,4,21,13,49,43.0,,-75.554199999999994,-6.8608000000000002,,,,25.100000000000001,,4.0,,
,,2004,4,22,2,13,19.120000000000001,,-69.9191,-23.9709,,,,50.799999999999997,,4.7999999999999998,,
,,2004,4,22,19,22,1.22,,-85.961799999999997,13.9399,,,,1.2,,4.0,,
,,2004,4,22,19,23,11.81,,-86.302999999999997,14.017799999999999,,,,5.2999999999999998,,4.0,,
,,2004,4,24,4,25,37.200000000000003,,-94.007999999999996,18.731000000000002,,,,16.100000000000001,,3.7999999999999998,,
,,2004,4,24,8,3,4.5199999999999996,,-27.0749,0.86019999999999996,,,,10.0,,4.7000000000000002,,
,,2004,4,24,9,59,48.5,,-83.168000000000006,10.456,,,,13.0,,3.7999999999999998,,
,,2004,4,24,19,15,2.4300000000000002,,-72.769000000000005,-14.7011,,,,38.5,,3.7000000000000002,,
,,2004,4,25,8,51,41.5,,-71.263099999999994,18.3415,,,,48.100000000000001,,3.7999999999999998,,
,,2004,4,25,9,20,35.469999999999999,,-67.6751,-27.707000000000001,,,,133.19999999999999,,3.7000000000000002,,
,,2004,4,25,13,19,6.1900000000000004,,-77.018100000000004,7.3569000000000004,,,,57.799999999999997,,3.8999999999999999,,
,,2004,4,25,17,14,6.0800000000000001,,-64.160499999999999,-17.3215,,,,608.70000000000005,,4.2000000000000002,,
,,2004,4,25,18,1,47.950000000000003,,-64.212299999999999,-17.34,,,,615.10000000000002,,3.6000000000000001,,
,,2004,4,26,13,8,24.690000000000001,,-85.940600000000003,18.497900000000001,,,,0.0,,3.1000000000000001,,
,,2004,4,26,18,37,55.840000000000003,,-75.561899999999994,-4.3056000000000001,,,,7.9000000000000004,,4.2999999999999998,,
,,2004,4,26,18,44,50.700000000000003,,-83.662000000000006,9.4830000000000005,,,,2.7999999999999998,,4.0999999999999996,,
,,2004,4,27,5,38,39.5,,-76.213399999999993,6.1086999999999998,,,,57.299999999999997,,3.7000000000000002,,
,,2004,4,27,6,48,25.960000000000001,,-80.773899999999998,-0.027199999999999998,,,,7.4000000000000004,,3.8999999999999999,,
,,2004,4,27,8,38,11.220000000000001,,-71.544799999999995,-13.0863,,,,0.0,,3.2999999999999998,,
,,2004,4,27,10,49,58.390000000000001,,-62.265999999999998,18.085000000000001,,,,34.700000000000003,,3.2999999999999998,,
,,2004,4,27,21,12,57.899999999999999,,-72.676000000000002,-36.188000000000002,,,,29.399999999999999,,4.0999999999999996,,
,,2004,4,28,10,13,55.700000000000003,,-73.168999999999997,-32.841000000000001,,,,23.699999999999999,,3.5,,
,,2004,4,28,14,40,21.800000000000001,,-72.683999999999997,-30.056000000000001,,,,37.299999999999997,,3.6000000000000001,,
,,2004,4,28,21,36,36.229999999999997,,-73.809899999999999,-16.126300000000001,,,,58.700000000000003,,4.5,,
,,2004,4,29,0,57,25.09,,-86.111500000000007,10.720499999999999,,,,53.200000000000003,,5.5999999999999996,,
,,2004,4,29,1,10,33.82,,-45.195500000000003,21.4253,,,,0.0,,3.7000000000000002,,
,,2004,4,29,3,44,10.4,,-86.195999999999998,10.295999999999999,,,,5.2000000000000002,,4.0,,
,,2004,4,29,6,44,12.6,,-86.251999999999995,10.369,,,,16.699999999999999,,3.8999999999999999,,
,,2004,4,29,17,50,19.960000000000001,,-81.998000000000005,11.962899999999999,,,,27.800000000000001,,4.0999999999999996,,
,,2004,4,29,20,26,40.5,,-86.170900000000003,10.576499999999999,,,,55.600000000000001,,4.2999999999999998,,
,,2004,4,29,20,58,7.6299999999999999,,-81.842299999999994,11.868499999999999,,,,10.0,,4.2000000000000002,,
,,2004,4,30,1,9,53.240000000000002,,-29.321999999999999,-58.930300000000003,,,,55.0,,4.0999999999999996,,
,,2004,4,30,3,6,29.219999999999999,,-82.500600000000006,3.5678000000000001,,,,25.600000000000001,,4.2000000000000002,,
,,2004,4,30,5,48,41.530000000000001,,-63.912199999999999,20.0471,,,,10.0,,3.5,,
,,2004,4,30,6,20,2.25,,-68.950299999999999,-17.507200000000001,,,,169.69999999999999,,3.8999999999999999,,
,,2004,4,30,10,3,44.439999999999998,,-70.550799999999995,-33.548499999999997,,,,100.7,,5.0999999999999996,,
,,2004,4,30,12,27,11.44,,-83.127300000000005,3.2867000000000002,,,,33.0,,3.6000000000000001,,
,,2004,4,30,15,20,9.75,,-67.257300000000001,-19.91,,,,260.30000000000001,,3.2999999999999998,,
,,2004,4,30,21,51,44.640000000000001,,-72.843000000000004,5.1261000000000001,,,,64.099999999999994,,3.2999999999999998,,
,,2004,5,1,1,16,9.9399999999999995,,-45.922800000000002,15.5663,,,,10.0,,3.7999999999999998,,
,,2004,5,1,11,50,27.780000000000001,,-73.320400000000006,7.1261000000000001,,,,161.5,,3.5,,
,,2004,5,1,17,13,24.539999999999999,,-71.859200000000001,-17.008299999999998,,,,85.900000000000006,,3.6000000000000001,,
,,2004,5,1,19,32,52.130000000000003,,-63.0974,10.1311,,,,4.7999999999999998,,3.7999999999999998,,
,,2004,5,1,21,57,47.460000000000001,,-67.634,-19.343699999999998,,,,209.40000000000001,,4.0999999999999996,,
,,2004,5,2,2,34,54.899999999999999,,-69.077299999999994,-18.489799999999999,,,,132.30000000000001,,3.1000000000000001,,
,,2004,5,2,5,22,21.969999999999999,,-68.150700000000001,19.1662,,,,15.1,,3.7000000000000002,,
,,2004,5,2,10,39,46.780000000000001,,-32.2941,-57.706200000000003,,,,0.0,,4.2000000000000002,,
,,2004,5,2,13,26,19.57,,-77.476799999999997,-2.4359999999999999,,,,12.0,,4.0999999999999996,,
,,2004,5,3,1,13,29.399999999999999,,-93.846999999999994,15.525,,,,16.100000000000001,,4.0999999999999996,,
,,2004,5,3,4,36,47.460000000000001,,-73.416499999999999,-37.8063,,,,17.0,,5.7999999999999998,,
,,2004,5,3,4,44,31.600000000000001,,-74.173199999999994,-40.806800000000003,,,,25.0,,4.4000000000000004,,
,,2004,5,3,4,53,20.239999999999998,,-73.9251,-37.935400000000001,,,,39.399999999999999,,3.6000000000000001,,
,,2004,5,3,4,59,56.020000000000003,,-73.426299999999998,-37.686399999999999,,,,28.800000000000001,,4.7000000000000002,,
,,2004,5,3,5,14,10.1,,-73.655000000000001,-37.868000000000002,,,,18.0,,4.0999999999999996,,
,,2004,5,3,5,33,5.6500000000000004,,-73.506600000000006,-37.813699999999997,,,,33.0,,4.4000000000000004,,
,,2004,5,3,5,57,36.75,,-73.492099999999994,-37.725900000000003,,,,33.0,,4.0,,
,,2004,5,3,6,7,31.059999999999999,,-73.794700000000006,-37.909500000000001,,,,28.399999999999999,,3.7999999999999998,,
,,2004,5,3,6,18,38.560000000000002,,-73.5685,-37.751600000000003,,,,28.199999999999999,,4.5,,
,,2004,5,3,6,37,49.659999999999997,,-73.657899999999998,-37.811399999999999,,,,11.5,,4.9000000000000004,,
,,2004,5,3,6,50,18.059999999999999,,-73.703100000000006,-37.762300000000003,,,,15.0,,3.7999999999999998,,
,,2004,5,3,14,42,45.969999999999999,,-73.848699999999994,-37.857700000000001,,,,25.0,,3.7999999999999998,,
,,2004,5,3,20,41,35.100000000000001,,-94.733000000000004,15.456,,,,4.7000000000000002,,3.8999999999999999,,
,,2004,5,4,4,5,10.960000000000001,,-75.660200000000003,-7.4447999999999999,,,,130.59999999999999,,4.0,,
,,2004,5,4,9,37,4.4800000000000004,,-84.964299999999994,1.9887999999999999,,,,10.0,,3.7999999999999998,,
,,2004,5,4,16,12,33.549999999999997,,-74.335700000000003,6.6307,,,,33.0,,3.7000000000000002,,
,,2004,5,4,21,35,39.859999999999999,,-73.671099999999996,-11.0786,,,,115.0,,4.7999999999999998,,
,,2004,5,4,22,28,15.6,,-72.700999999999993,-31.202999999999999,,,,36.100000000000001,,3.6000000000000001,,
,,2004,5,5,20,59,38.43,,-25.5321,-57.227200000000003,,,,42.0,,5.2000000000000002,,
,,2004,5,6,15,29,46.149999999999999,,-72.832300000000004,-39.705199999999998,,,,58.100000000000001,,4.2000000000000002,,
,,2004,5,6,17,36,32.450000000000003,,-74.741,-9.9225999999999992,,,,19.0,,4.5,,
,,2004,5,7,4,1,53.189999999999998,,-27.6479,-59.921500000000002,,,,95.5,,4.0,,
,,2004,5,7,5,33,6.4000000000000004,,-67.963300000000004,-23.1068,,,,116.09999999999999,,4.0,,
,,2004,5,7,6,57,59.719999999999999,,-91.939400000000006,14.0273,,,,50.600000000000001,,4.5,,
,,2004,5,7,8,50,58.710000000000001,,-66.848100000000002,19.068300000000001,,,,42.399999999999999,,4.0,,
,,2004,5,7,19,0,6.4100000000000001,,-78.7346,1.7942,,,,33.0,,4.2000000000000002,,
,,2004,5,7,22,8,11.94,,-69.300399999999996,-30.166499999999999,,,,38.299999999999997,,3.6000000000000001,,
,,2004,5,7,23,55,7.2800000000000002,,-67.262799999999999,-35.4133,,,,5.0,,4.0999999999999996,,
,,2004,5,8,6,56,7.8799999999999999,,-59.414999999999999,17.585000000000001,,,,29.100000000000001,,3.8999999999999999,,
,,2004,5,8,9,16,41.060000000000002,,-88.241299999999995,12.0099,,,,49.299999999999997,,4.0,,
,,2004,5,8,10,38,28.98,,-73.221000000000004,7.6379999999999999,,,,153.19999999999999,,3.0,,
,,2004,5,8,13,5,6.3499999999999996,,-78.440700000000007,-5.1284000000000001,,,,127.90000000000001,,4.0999999999999996,,
,,2004,5,8,14,17,47.460000000000001,,-70.861199999999997,-13.178599999999999,,,,65.200000000000003,,3.6000000000000001,,
,,2004,5,8,17,2,51.740000000000002,,-91.211600000000004,-41.646999999999998,,,,10.0,,4.0999999999999996,,
,,2004,5,8,19,55,27.030000000000001,,-73.590199999999996,6.4436,,,,135.69999999999999,,3.5,,
,,2004,5,8,21,8,58.030000000000001,,-69.160200000000003,18.113299999999999,,,,111.2,,3.5,,
,,2004,5,8,22,30,45.780000000000001,,-74.885900000000007,7.7663000000000002,,,,52.299999999999997,,3.8999999999999999,,
,,2004,5,9,11,42,29.66,,-70.195700000000002,-24.696899999999999,,,,54.399999999999999,,4.4000000000000004,,
,,2004,5,11,2,40,52.829999999999998,,-75.463700000000003,-15.1586,,,,154.40000000000001,,3.2000000000000002,,
,,2004,5,11,5,21,4.3499999999999996,,-76.391999999999996,7.1645000000000003,,,,33.0,,3.6000000000000001,,
,,2004,5,11,6,14,13.9,,-61.714599999999997,18.379100000000001,,,,33.0,,4.0,,
,,2004,5,11,23,37,41.0,,-71.512,-29.634,,,,38.399999999999999,,4.2000000000000002,,
,,2004,5,11,23,58,52.840000000000003,,-44.481299999999997,12.7478,,,,10.0,,4.9000000000000004,,
,,2004,5,12,4,42,53.159999999999997,,-73.958699999999993,-16.993099999999998,,,,33.0,,4.0,,
,,2004,5,12,22,44,56.030000000000001,,-66.728899999999996,-20.5686,,,,237.30000000000001,,4.0,,
,,2004,5,13,0,33,33.390000000000001,,-85.895300000000006,17.166599999999999,,,,27.899999999999999,,3.7000000000000002,,
,,2004,5,13,9,45,58.469999999999999,,-30.1813,-58.911099999999998,,,,15.0,,4.2999999999999998,,
,,2004,5,13,14,25,52.969999999999999,,-75.229299999999995,-13.558999999999999,,,,87.299999999999997,,3.3999999999999999,,
,,2004,5,13,16,11,40.359999999999999,,-81.860900000000001,6.4679000000000002,,,,0.80000000000000004,,3.7999999999999998,,
,,2004,5,14,6,25,27.449999999999999,,-62.137700000000002,10.216799999999999,,,,19.199999999999999,,3.2999999999999998,,
,,2004,5,14,8,26,51.82,,-76.001900000000006,5.3571999999999997,,,,144.5,,3.5,,
,,2004,5,14,13,34,32.869999999999997,,-72.785200000000003,-28.881499999999999,,,,33.0,,4.2000000000000002,,
,,2004,5,15,6,10,39.299999999999997,,-82.715000000000003,5.3769999999999998,,,,38.799999999999997,,5.5,,
,,2004,5,15,9,56,4.5099999999999998,,-71.325199999999995,-20.431100000000001,,,,21.800000000000001,,3.6000000000000001,,
,,2004,5,15,11,0,55.310000000000002,,-67.962299999999999,-20.744399999999999,,,,173.09999999999999,,3.5,,
,,2004,5,15,15,22,23.09,,-79.472499999999997,7.1890999999999998,,,,17.100000000000001,,3.7999999999999998,,
,,2004,5,15,16,53,18.91,,-93.288300000000007,14.9796,,,,83.0,,4.0,,
,,2004,5,15,20,50,24.0,,-93.653999999999996,14.897,,,,16.100000000000001,,4.0999999999999996,,
,,2004,5,16,0,6,24.440000000000001,,-94.1661,5.3329000000000004,,,,0.0,,3.5,,
,,2004,5,16,6,24,24.809999999999999,,-71.510599999999997,-22.2881,,,,15.4,,3.2999999999999998,,
,,2004,5,16,14,29,0.0,,-25.219999999999999,-44.719999999999999,,,,0.0,,3.8999999999999999,,
,,2004,5,16,21,19,0.5,,-92.230000000000004,16.812999999999999,,,,10.699999999999999,,4.2000000000000002,,
,,2004,5,17,8,3,27.600000000000001,,-68.721000000000004,-32.685000000000002,,,,150.0,,4.0,,
,,2004,5,17,13,38,22.91,,-63.770400000000002,-22.854399999999998,,,,536.89999999999998,,4.2999999999999998,,
,,2004,5,17,17,37,6.0899999999999999,,-84.976699999999994,11.548,,,,33.0,,3.3999999999999999,,
,,2004,5,18,2,0,48.590000000000003,,-77.820700000000002,6.9729000000000001,,,,33.600000000000001,,4.4000000000000004,,
,,2004,5,19,7,50,37.030000000000001,,-72.512200000000007,6.3513000000000002,,,,194.30000000000001,,3.1000000000000001,,
,,2004,5,20,9,38,9.1999999999999993,,-71.213999999999999,-35.174999999999997,,,,96.900000000000006,,3.7000000000000002,,
,,2004,5,21,8,11,36.289999999999999,,-84.704899999999995,4.4180000000000001,,,,54.799999999999997,,5.0,,
,,2004,5,21,12,19,18.77,,-74.2774,19.278700000000001,,,,62.100000000000001,,3.8999999999999999,,
,,2004,5,21,17,26,10.029999999999999,,-59.960000000000001,12.478,,,,180.40000000000001,,3.7000000000000002,,
,,2004,5,22,8,33,48.020000000000003,,-69.547300000000007,-24.479800000000001,,,,77.599999999999994,,4.2999999999999998,,
,,2004,5,22,13,15,8.9800000000000004,,-75.632999999999996,-9.1905999999999999,,,,132.40000000000001,,3.7000000000000002,,
,,2004,5,22,18,29,32.310000000000002,,-78.852000000000004,0.086699999999999999,,,,19.699999999999999,,4.0999999999999996,,
,,2004,5,22,21,28,19.329999999999998,,-70.512799999999999,12.8645,,,,18.199999999999999,,4.2000000000000002,,
,,2004,5,23,18,38,11.289999999999999,,-75.334100000000007,-15.9177,,,,49.899999999999999,,4.2000000000000002,,
,,2004,5,23,19,30,15.300000000000001,,-74.227599999999995,-7.7085999999999997,,,,154.0,,3.3999999999999999,,
,,2004,5,24,11,10,18.27,,-53.804299999999998,-54.0105,,,,10.0,,4.7999999999999998,,
,,2004,5,24,11,16,22.300000000000001,,-84.009,9.8870000000000005,,,,76.299999999999997,,3.7999999999999998,,
,,2004,5,24,18,50,36.68,,-74.224400000000003,-14.709099999999999,,,,0.0,,3.8999999999999999,,
,,2004,5,24,20,2,5.7800000000000002,,-72.086799999999997,-41.109999999999999,,,,128.30000000000001,,4.2999999999999998,,
,,2004,5,25,10,4,18.329999999999998,,-80.3767,-4.6082999999999998,,,,60.799999999999997,,5.0,,
,,2004,5,25,18,52,20.100000000000001,,-68.659999999999997,-33.508000000000003,,,,20.300000000000001,,3.6000000000000001,,
,,2004,5,26,3,52,58.299999999999997,,-74.263199999999998,-8.2756000000000007,,,,154.5,,5.0,,
,,2004,5,26,20,30,12.220000000000001,,-71.400700000000001,-16.3292,,,,145.40000000000001,,4.0,,
,,2004,5,26,21,3,35.509999999999998,,-69.217200000000005,19.4255,,,,25.0,,3.7999999999999998,,
,,2004,5,26,22,3,10.6,,-85.588999999999999,10.292999999999999,,,,22.5,,3.7000000000000002,,
,,2004,5,26,22,13,58.159999999999997,,-77.367000000000004,-4.1288,,,,14.4,,4.0999999999999996,,
,,2004,5,27,19,46,39.840000000000003,,-76.397599999999997,17.974799999999998,,,,16.800000000000001,,3.7999999999999998,,
,,2004,5,27,21,36,51.369999999999997,,-67.886700000000005,19.672999999999998,,,,55.200000000000003,,3.7000000000000002,,
,,2004,5,27,22,35,24.280000000000001,,-41.008200000000002,10.747400000000001,,,,10.0,,4.5999999999999996,,
,,2004,5,28,5,12,46.600000000000001,,-70.614599999999996,-21.470400000000001,,,,137.69999999999999,,3.2000000000000002,,
,,2004,5,28,14,29,47.299999999999997,,-83.004999999999995,9.0280000000000005,,,,8.5,,3.7999999999999998,,
,,2004,5,28,15,35,3.2999999999999998,,-82.998000000000005,8.9979999999999993,,,,12.800000000000001,,3.7000000000000002,,
,,2004,5,29,9,7,52.649999999999999,,-60.871499999999997,13.441000000000001,,,,127.8,,3.6000000000000001,,
,,2004,5,29,15,1,0.67000000000000004,,-74.654899999999998,-7.3422000000000001,,,,33.0,,3.7999999999999998,,
,,2004,5,30,7,20,48.100000000000001,,-82.332999999999998,7.21,,,,19.800000000000001,,3.8999999999999999,,
,,2004,5,30,8,42,12.880000000000001,,-79.522099999999995,1.2278,,,,6.0,,4.0,,
,,2004,5,30,10,1,1.6499999999999999,,-76.859300000000005,-14.408200000000001,,,,74.900000000000006,,3.6000000000000001,,
,,2004,5,30,13,36,10.300000000000001,,-68.959000000000003,-34.883000000000003,,,,21.0,,3.5,,
,,2004,5,30,16,43,56.409999999999997,,-70.595299999999995,-17.171900000000001,,,,108.8,,5.2999999999999998,,
,,2004,5,31,0,3,37.329999999999998,,-60.919499999999999,12.765599999999999,,,,93.0,,4.2000000000000002,,
,,2004,5,31,1,28,46.149999999999999,,-60.922499999999999,12.736499999999999,,,,90.0,,3.6000000000000001,,
,,2004,5,31,6,3,35.200000000000003,,-74.887,-38.929000000000002,,,,33.0,,3.7000000000000002,,
,,2004,5,31,6,59,3.3799999999999999,,-38.997900000000001,8.1554000000000002,,,,10.0,,4.5999999999999996,,
,,2004,5,31,16,59,13.6,,-72.064999999999998,-35.334000000000003,,,,6.5999999999999996,,3.7000000000000002,,
,,2004,5,31,17,24,16.670000000000002,,-35.248899999999999,-60.764299999999999,,,,10.0,,4.0,,
,,2004,6,1,12,11,0.0,,-8.3300000000000001,-36.579999999999998,,,,0.0,,3.1000000000000001,,
,,2004,6,1,15,16,36.18,,-72.972800000000007,9.7690999999999999,,,,74.200000000000003,,3.7000000000000002,,
,,2004,6,1,15,52,38.299999999999997,,-79.846699999999998,0.80879999999999996,,,,23.600000000000001,,5.0999999999999996,,
,,2004,6,1,17,4,53.420000000000002,,-67.947000000000003,-32.028100000000002,,,,38.5,,5.2999999999999998,,
,,2004,6,1,18,45,24.84,,-82.695099999999996,4.0720999999999998,,,,10.0,,4.2999999999999998,,
,,2004,6,1,20,12,15.06,,-67.772900000000007,-28.787400000000002,,,,27.300000000000001,,4.0999999999999996,,
,,2004,6,1,21,11,38.299999999999997,,-70.709999999999994,-31.254999999999999,,,,82.900000000000006,,4.0999999999999996,,
,,2004,6,2,5,22,21.0,,-86.819000000000003,9.6769999999999996,,,,35.399999999999999,,3.7000000000000002,,
,,2004,6,2,8,3,42.649999999999999,,-83.6006,8.1019000000000005,,,,22.600000000000001,,3.8999999999999999,,
,,2004,6,2,10,6,30.5,,-83.617000000000004,8.2289999999999992,,,,13.6,,3.7000000000000002,,
,,2004,6,2,15,6,1.0600000000000001,,-32.519100000000002,4.7656999999999998,,,,10.0,,4.4000000000000004,,
,,2004,6,2,16,46,50.310000000000002,,-32.739699999999999,4.9660000000000002,,,,10.0,,3.6000000000000001,,
,,2004,6,2,20,33,3.6099999999999999,,-32.595999999999997,4.8384,,,,10.0,,4.2999999999999998,,
,,2004,6,2,20,47,55.719999999999999,,-32.635899999999999,4.8612000000000002,,,,10.0,,5.0,,
,,2004,6,2,20,50,9.6199999999999992,,-32.729300000000002,4.5792999999999999,,,,0.0,,4.2000000000000002,,
,,2004,6,2,23,12,31.190000000000001,,-32.645899999999997,4.8056000000000001,,,,10.0,,4.0,,
,,2004,6,3,15,53,35.82,,-66.2744,-22.560099999999998,,,,254.0,,4.4000000000000004,,
,,2004,6,3,16,36,22.18,,-66.691900000000004,-19.492999999999999,,,,255.69999999999999,,4.0,,
,,2004,6,4,1,31,33.280000000000001,,-72.299300000000002,6.0174000000000003,,,,61.200000000000003,,3.8999999999999999,,
,,2004,6,4,1,47,20.510000000000002,,-66.874200000000002,-31.73,,,,134.40000000000001,,4.5999999999999996,,
,,2004,6,4,2,39,5.4500000000000002,,-60.665700000000001,15.885,,,,24.600000000000001,,4.2000000000000002,,
,,2004,6,4,4,27,57.219999999999999,,-93.320300000000003,13.381600000000001,,,,33.0,,3.7999999999999998,,
,,2004,6,4,5,29,23.989999999999998,,-44.523899999999998,21.6159,,,,10.0,,3.8999999999999999,,
,,2004,6,4,9,46,36.359999999999999,,-87.335499999999996,16.130299999999998,,,,26.0,,3.5,,
,,2004,6,4,11,59,43.039999999999999,,-77.995099999999994,-9.5521999999999991,,,,0.0,,3.8999999999999999,,
,,2004,6,5,7,17,45.689999999999998,,-69.790000000000006,-16.773599999999998,,,,182.90000000000001,,4.2000000000000002,,
,,2004,6,6,13,55,38.340000000000003,,-72.300600000000003,12.2781,,,,34.399999999999999,,3.7999999999999998,,
,,2004,6,6,14,38,5.6799999999999997,,-68.195499999999996,17.0533,,,,46.299999999999997,,3.6000000000000001,,
,,2004,6,6,15,38,19.530000000000001,,-71.219800000000006,-36.033700000000003,,,,128.90000000000001,,4.0999999999999996,,
,,2004,6,6,17,42,10.529999999999999,,-71.616799999999998,-24.429400000000001,,,,30.300000000000001,,4.0999999999999996,,
,,2004,6,6,21,45,48.32,,-71.936999999999998,8.4474999999999998,,,,22.800000000000001,,3.7999999999999998,,
,,2004,6,7,3,2,28.57,,-27.122199999999999,-55.248600000000003,,,,62.600000000000001,,4.5,,
,,2004,6,7,3,5,10.539999999999999,,-27.154399999999999,-55.226300000000002,,,,87.099999999999994,,4.2000000000000002,,
,,2004,6,7,6,45,43.0,,-69.893000000000001,-25.765000000000001,,,,90.0,,3.5,,
,,2004,6,7,11,8,46.789999999999999,,-66.907499999999999,-21.415500000000002,,,,224.19999999999999,,4.4000000000000004,,
,,2004,6,7,19,13,26.539999999999999,,-78.390299999999996,9.3569999999999993,,,,79.099999999999994,,3.8999999999999999,,
,,2004,6,7,22,18,59.909999999999997,,-70.826899999999995,-25.030999999999999,,,,44.899999999999999,,3.8999999999999999,,
,,2004,6,8,8,55,50.93,,-83.467299999999994,17.500800000000002,,,,10.0,,5.0999999999999996,,
,,2004,6,8,16,58,23.0,,-82.278999999999996,9.0850000000000009,,,,0.40000000000000002,,3.7000000000000002,,
,,2004,6,9,14,23,32.259999999999998,,-84.8399,10.760899999999999,,,,231.19999999999999,,3.7000000000000002,,
,,2004,6,9,18,36,16.079999999999998,,-67.600800000000007,-20.9633,,,,213.0,,4.0,,
,,2004,6,9,20,18,45.329999999999998,,-81.876400000000004,18.432700000000001,,,,10.0,,3.5,,
,,2004,6,10,3,18,26.82,,-60.444499999999998,13.665900000000001,,,,78.200000000000003,,4.2999999999999998,,
,,2004,6,10,3,36,8.8000000000000007,,-71.349000000000004,-38.677999999999997,,,,130.0,,3.7000000000000002,,
,,2004,6,10,8,34,8.5999999999999996,,-69.206999999999994,-30.631,,,,10.0,,3.7000000000000002,,
,,2004,6,10,8,59,58.57,,-87.856300000000005,11.4832,,,,53.600000000000001,,5.2999999999999998,,
,,2004,6,10,9,6,20.370000000000001,,-88.102800000000002,11.3164,,,,39.5,,4.9000000000000004,,
,,2004,6,10,9,45,25.989999999999998,,-88.085300000000004,11.3772,,,,10.0,,3.8999999999999999,,
,,2004,6,10,14,19,52.539999999999999,,-77.653899999999993,-0.78649999999999998,,,,14.0,,4.0,,
,,2004,6,10,15,3,39.57,,-82.770300000000006,9.9579000000000004,,,,21.699999999999999,,4.5999999999999996,,
,,2004,6,10,16,41,32.740000000000002,,-82.838300000000004,10.0022,,,,15.0,,4.0,,
,,2004,6,11,1,58,18.699999999999999,,-89.859999999999999,14.013,,,,184.19999999999999,,3.7000000000000002,,
,,2004,6,11,4,42,8.0500000000000007,,-59.423000000000002,10.917,,,,17.399999999999999,,4.0999999999999996,,
,,2004,6,11,7,9,20.239999999999998,,-90.951800000000006,-27.934699999999999,,,,10.0,,4.9000000000000004,,
,,2004,6,11,17,21,7.2000000000000002,,-70.015000000000001,-28.561,,,,98.299999999999997,,3.6000000000000001,,
,,2004,6,12,9,6,3.9500000000000002,,-84.418999999999997,2.3641999999999999,,,,10.0,,3.7999999999999998,,
,,2004,6,12,18,37,16.27,,-74.674599999999998,-12.9917,,,,0.0,,3.7000000000000002,,
,,2004,6,13,0,49,42.060000000000002,,-76.104500000000002,-8.8589000000000002,,,,54.399999999999999,,3.5,,
,,2004,6,13,9,13,28.489999999999998,,-48.004600000000003,23.709099999999999,,,,0.0,,3.6000000000000001,,
,,2004,6,13,9,27,13.57,,-45.242100000000001,22.6617,,,,10.0,,3.7000000000000002,,
,,2004,6,13,17,21,11.57,,-76.471299999999999,-10.6778,,,,10.0,,3.7000000000000002,,
,,2004,6,14,3,2,49.0,,-67.531000000000006,-23.934000000000001,,,,192.69999999999999,,3.7999999999999998,,
,,2004,6,15,11,16,30.02,,-73.170000000000002,-38.837299999999999,,,,36.5,,5.5999999999999996,,
,,2004,6,15,11,55,47.090000000000003,,-76.592299999999994,-3.7176,,,,113.2,,4.7000000000000002,,
,,2004,6,15,13,44,0.95999999999999996,,-60.188400000000001,15.195499999999999,,,,37.0,,4.2999999999999998,,
