X,Y,#EventID,year,month,dayThour,minute,second,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,magnitude,MagAuthor,EventLocationName
122.484,24.0127,2875580,2010,07,18T13,03,24,24.0127,122.484,25.8,ISC,ISC,ISC,1004005,Mw,5,NIED,TAIWAN REGION
123.895,22.4129,2875378,2010,07,17T11,11,16,22.4129,123.895,35,ISC,ISC,ISC,1003878,Mw,4,NIED,SOUTHEAST OF TAIWAN
121.7141,23.4643,2875376,2010,07,17T09,04,17,23.4643,121.7141,53.4,ISC,ISC,ISC,1003870,Mw,4.7,NIED,TAIWAN
122.407,23.9862,2875314,2010,07,15T16,31,53,23.9862,122.407,18.1,ISC,ISC,ISC,1003754,Mw,4,NIED,TAIWAN REGION
121.3124,21.2583,4077996,2010,07,13T20,21,31,21.2583,121.3124,25.4,ISC,ISC,ISC,1003590,Mw,4,NIED,TAIWAN REGION
124.75,25.22,4077231,2010,07,13T00,51,16,25.22,124.75,8,JMA,ISC,ISC,15704423,Mw,4,NIED,NORTHEAST OF TAIWAN
124.6434,25.4206,4075298,2010,07,10T15,58,32,25.4206,124.6434,113.1,ISC,ISC,ISC,1003335,Mw,4.4,NIED,NORTHEAST OF TAIWAN
122.638,24.7535,2875027,2010,07,09T00,41,19,24.7535,122.638,127,ISC,ISC,ISC,1003182,MW,5.2,GCMT,TAIWAN REGION
122.1416,24.3394,2875017,2010,07,08T19,43,37,24.3394,122.1416,25.5,ISC,ISC,ISC,1003165,MW,5,GCMT,TAIWAN REGION
121.9111,22.3993,4072852,2010,07,07T15,15,41,22.3993,121.9111,11.7,ISC,ISC,ISC,1003078,Mw,4.2,NIED,TAIWAN REGION
122.3391,24.9933,2874866,2010,07,04T18,21,31,24.9933,122.3391,20.3,ISC,ISC,ISC,1002827,Mw,4.4,NIED,TAIWAN REGION
120.7574,22.8774,2874786,2010,07,02T19,11,32,22.8774,120.7574,18.5,ISC,ISC,ISC,1002653,Mw,4.7,NIED,TAIWAN
122.3578,24.8646,4065466,2010,06,29T22,39,36,24.8646,122.3578,10.4,ISC,ISC,ISC,912951,Mw,3.7,NIED,TAIWAN REGION
122.3872,24.9784,2874574,2010,06,27T20,33,27,24.9784,122.3872,15.9,ISC,ISC,ISC,912755,MW,4.9,GCMT,TAIWAN REGION
121.5839,24.671,2874518,2010,06,26T18,05,51,24.671,121.5839,76,ISC,ISC,ISC,912655,MW,4.4,NEIC,TAIWAN
122.1315,24.4538,2874458,2010,06,25T04,28,04,24.4538,122.1315,66.2,ISC,ISC,ISC,912514,Mw,4.1,NIED,TAIWAN REGION
121.0631,22.2636,4058084,2010,06,21T11,49,57,22.2636,121.0631,14.3,ISC,ISC,ISC,912225,Mw,3.9,NIED,TAIWAN REGION
121.7688,24.1183,2874188,2010,06,18T01,08,43,24.1183,121.7688,13.5,ISC,ISC,ISC,911963,MW,4.5,NEIC,TAIWAN
121.6905,24.0183,2873953,2010,06,15T00,31,18,24.0183,121.6905,25.1,ISC,ISC,ISC,911617,MW,5.3,GCMT,TAIWAN
121.7091,24.0325,2873940,2010,06,14T17,17,44,24.0325,121.7091,14.5,ISC,ISC,ISC,911591,Mw,4.8,NIED,TAIWAN
121.3545,24.6096,4051405,2010,06,13T21,11,25,24.6096,121.3545,9.1,ISC,ISC,ISC,911509,Mw,3.8,NIED,TAIWAN
121.5096,21.8073,4051143,2010,06,13T14,47,34,21.8073,121.5096,13.5,ISC,ISC,ISC,911482,Mw,3.8,NIED,TAIWAN REGION
122.02,23.7165,4049990,2010,06,12T10,02,48,23.7165,122.02,12.6,ISC,ISC,ISC,911306,Mw,3.8,NIED,TAIWAN REGION
122.3192,23.9912,4047145,2010,06,09T07,21,54,23.9912,122.3192,14.3,ISC,ISC,ISC,911034,Mw,3.8,NIED,TAIWAN REGION
121.5935,23.1696,2873513,2010,06,04T11,31,37,23.1696,121.5935,37,ISC,ISC,ISC,910652,Mw,3.9,NIED,TAIWAN
123.63,23.42,4040678,2010,06,02T05,47,48,23.42,123.63,55,JMA,ISC,ISC,15689876,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.1131,25.0824,4037135,2010,05,29T14,13,51,25.0824,124.1131,101.7,ISC,ISC,ISC,795691,Mw,4,NIED,NORTHEAST OF TAIWAN
123.9484,22.367,4036571,2010,05,28T22,43,36,22.367,123.9484,35,ISC,ISC,ISC,795602,Mw,4.2,NIED,SOUTHEAST OF TAIWAN
121.1221,21.0489,2850833,2010,05,24T16,09,29,21.0489,121.1221,36,ISC,ISC,ISC,795138,Mw,4,NIED,TAIWAN REGION
123.6896,23.3807,2850306,2010,05,12T11,07,21,23.3807,123.6896,30,ISC,ISC,ISC,793933,Mw,4.2,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.9,22.4,4020507,2010,05,12T06,49,17,22.4,123.9,58,JMA,ISC,ISC,15682584,Mw,3.7,NIED,SOUTHEAST OF TAIWAN
123.5074,24.888,2850155,2010,05,08T21,39,47,24.888,123.5074,116.2,ISC,ISC,ISC,793592,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.9728,22.2204,4017203,2010,05,08T13,31,01,22.2204,123.9728,35,ISC,ISC,ISC,922433,Mw,3.8,NIED,SOUTHEAST OF TAIWAN
121.4048,22.5155,4012834,2010,05,03T19,59,46,22.5155,121.4048,19.3,ISC,ISC,ISC,793084,Mw,4,NIED,TAIWAN REGION
123.8324,22.3391,2849908,2010,05,03T19,25,25,22.3391,123.8324,11,ISC,ISC,ISC,793080,Mw,3.9,NIED,SOUTHEAST OF TAIWAN
123.59,24.2,4012630,2010,05,03T14,24,17,24.2,123.59,19,JMA,ISC,ISC,15679597,Mw,3.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.7203,23.2976,2849893,2010,05,03T13,38,21,23.2976,123.7203,36,ISC,ISC,ISC,793059,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.68,22.37,4012133,2010,05,03T00,03,34,22.37,123.68,50,JMA,ISC,ISC,15679416,Mw,3.5,NIED,SOUTHEAST OF TAIWAN
120.5479,22.9629,2849854,2010,05,02T18,00,13,22.9629,120.5479,16,ISC,ISC,ISC,792991,Mw,4.6,NIED,TAIWAN
122.3636,24.993,4011380,2010,05,02T04,22,08,24.993,122.3636,16,ISC,ISC,ISC,792925,Mw,3.9,NIED,TAIWAN REGION
123.7676,23.3979,4010560,2010,05,01T04,09,07,23.3979,123.7676,24.7,ISC,ISC,ISC,792827,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.7921,22.3638,4009942,2010,04,30T12,01,02,22.3638,123.7921,35,ISC,ISC,ISC,688771,Mw,3.8,NIED,SOUTHEAST OF TAIWAN
121.5318,23.2023,4009619,2010,04,30T03,21,44,23.2023,121.5318,13.7,ISC,ISC,ISC,688742,Mw,3.8,NIED,TAIWAN
121.0492,21.7724,2849627,2010,04,28T14,58,53,21.7724,121.0492,25.2,ISC,ISC,ISC,688622,Mw,3.8,NIED,TAIWAN REGION
123.8944,22.7129,4006631,2010,04,26T15,21,22,22.7129,123.8944,11,ISC,ISC,ISC,688436,Mw,4,NIED,SOUTHEAST OF TAIWAN
123.8157,22.2406,2849490,2010,04,26T02,59,52,22.2406,123.8157,23.2,ISC,ISC,ISC,688381,MW,6.5,GCMT,SOUTHEAST OF TAIWAN
122.3454,24.9825,2849468,2010,04,25T15,16,49,24.9825,122.3454,12.8,ISC,ISC,ISC,688342,Mw,4.1,NIED,TAIWAN REGION
121.5951,21.9815,2849465,2010,04,25T11,14,12,21.9815,121.5951,19.2,ISC,ISC,ISC,688327,Mw,4.6,NIED,TAIWAN REGION
122.3894,24.6064,2849368,2010,04,23T01,49,47,24.6064,122.3894,87.2,ISC,ISC,ISC,688096,Mw,4.3,NIED,TAIWAN REGION
122.1946,24.5274,3998362,2010,04,17T18,07,19,24.5274,122.1946,56.7,ISC,ISC,ISC,687510,Mw,3.5,NIED,TAIWAN REGION
123.6298,23.4771,2848890,2010,04,13T21,43,55,23.4771,123.6298,29.4,ISC,ISC,ISC,687081,Mw,4.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.3843,23.1173,2848885,2010,04,13T20,49,09,23.1173,121.3843,16.2,ISC,ISC,ISC,687076,MW,5,GCMT,TAIWAN
121.4056,23.1013,2848861,2010,04,13T14,29,29,23.1013,121.4056,15.3,ISC,ISC,ISC,687036,Mw,4.5,NIED,TAIWAN
123.5931,23.9549,2848860,2010,04,13T14,24,58,23.9549,123.5931,32.5,ISC,ISC,ISC,687034,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.1112,23.2714,2848705,2010,04,11T04,57,30,23.2714,122.1112,31.2,ISC,ISC,ISC,686740,MW,5.3,GCMT,TAIWAN REGION
122.0318,24.8859,2848577,2010,04,09T11,49,53,24.8859,122.0318,109.9,ISC,ISC,ISC,686517,Mw,4.3,NIED,TAIWAN REGION
122.6329,24.9346,3985569,2010,04,03T23,02,59,24.9346,122.6329,135.7,ISC,ISC,ISC,685781,Mw,4,NIED,TAIWAN REGION
121.7798,24.1515,2847712,2010,04,02T12,12,52,24.1515,121.7798,15.4,ISC,ISC,ISC,685613,Mw,4.3,NIED,TAIWAN
122.0312,24.8106,3982613,2010,03,31T11,29,37,24.8106,122.0312,7.6,ISC,ISC,ISC,305589,Mw,4.1,NIED,TAIWAN REGION
121.735,24.1047,2847461,2010,03,26T23,07,54,24.1047,121.735,67.6,ISC,ISC,ISC,305145,Mw,4.4,NIED,TAIWAN
122.2547,24.1499,3976585,2010,03,24T12,14,26,24.1499,122.2547,30.5,ISC,ISC,ISC,304900,Mw,3.8,NIED,TAIWAN REGION
121.6703,23.8634,2847355,2010,03,24T10,13,19,23.8634,121.6703,36.8,ISC,ISC,ISC,304891,Mw,4,NIED,TAIWAN
121.5558,23.3075,3976427,2010,03,24T09,07,47,23.3075,121.5558,31,ISC,ISC,ISC,304885,Mw,3.9,NIED,TAIWAN
122.5446,24.506,3971252,2010,03,18T17,23,22,24.506,122.5446,24.3,ISC,ISC,ISC,304194,Mw,4.1,NIED,TAIWAN REGION
121.9931,24.3752,2847042,2010,03,18T16,53,59,24.3752,121.9931,32.1,ISC,ISC,ISC,304189,Mw,4.3,NIED,TAIWAN
122.0101,24.3589,2847025,2010,03,18T09,01,35,24.3589,122.0101,30.4,ISC,ISC,ISC,304151,Mw,4.3,NIED,TAIWAN REGION
121.6786,23.8531,3969901,2010,03,17T10,15,20,23.8531,121.6786,15.4,ISC,ISC,ISC,304026,Mw,3.6,NIED,TAIWAN
123.2641,23.3234,2846416,2010,03,10T06,28,00,23.3234,123.2641,30.1,ISC,ISC,ISC,302992,Mw,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.1972,20.2299,2846310,2010,03,08T17,39,51,20.2299,122.1972,27,ISC,ISC,ISC,302754,Mw,4.4,NIED,PHILIPPINE ISLANDS REGION
122.1404,20.2444,2846309,2010,03,08T17,22,08,20.2444,122.1404,26.9,ISC,ISC,ISC,302750,Mw,4.9,NIED,PHILIPPINE ISLANDS REGION
120.541,23.436,2846273,2010,03,08T09,26,23,23.436,120.541,15.9,ISC,ISC,ISC,302673,Mw,4.6,NIED,TAIWAN
122.1308,20.265,2846046,2010,03,05T01,43,42,20.265,122.1308,33.5,ISC,ISC,ISC,302228,Mw,4.7,NIED,PHILIPPINE ISLANDS REGION
122.1011,20.2387,2846043,2010,03,05T00,44,42,20.2387,122.1011,35.5,ISC,ISC,ISC,302224,Mw,4.7,NIED,PHILIPPINE ISLANDS REGION
120.6074,22.9602,3958009,2010,03,04T09,47,03,22.9602,120.6074,21.4,ISC,ISC,ISC,302129,Mw,4.1,NIED,TAIWAN
120.6562,22.9271,2845996,2010,03,04T08,16,17,22.9271,120.6562,26.9,ISC,ISC,ISC,302117,MW,5.2,GCMT,TAIWAN
120.6306,22.9758,3957884,2010,03,04T08,08,00,22.9758,120.6306,13,ISC,ISC,ISC,302115,Mw,4,NIED,TAIWAN
122.1029,22.8127,2845991,2010,03,04T07,07,13,22.8127,122.1029,16.4,ISC,ISC,ISC,302109,Mw,4.7,NIED,TAIWAN REGION
120.8,22.9301,2845965,2010,03,04T00,18,52,22.9301,120.8,27,ISC,ISC,ISC,302045,MW,6.3,GCMT,TAIWAN
122.8816,23.7264,2844939,2010,02,26T05,38,17,23.7264,122.8816,40.4,ISC,ISC,ISC,198154,Mw,4.5,NIED,TAIWAN REGION
122.8502,23.7314,2844931,2010,02,26T01,07,58,23.7314,122.8502,37.5,ISC,ISC,ISC,198140,MW,5.4,GCMT,TAIWAN REGION
121.3336,20.7414,2844926,2010,02,25T22,54,13,20.7414,121.3336,39.2,ISC,ISC,ISC,198129,Mw,4.3,NIED,PHILIPPINE ISLANDS REGION
123.69,23.43,3950340,2010,02,24T13,31,37,23.43,123.69,47,JMA,ISC,ISC,15236063,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.9141,23.9564,3949003,2010,02,23T00,17,27,23.9564,122.9141,25.6,ISC,ISC,ISC,197876,Mw,3.9,NIED,TAIWAN REGION
122.9345,24.0602,2844781,2010,02,22T05,21,04,24.0602,122.9345,26.3,ISC,ISC,ISC,197797,MW,5.2,GCMT,TAIWAN REGION
121.2106,20.8745,3947031,2010,02,20T12,29,44,20.8745,121.2106,36,ISC,ISC,ISC,197644,Mw,4,NIED,PHILIPPINE ISLANDS REGION
121.2367,20.9437,2844727,2010,02,20T11,18,48,20.9437,121.2367,30.8,ISC,ISC,ISC,197637,MW,5,GCMT,PHILIPPINE ISLANDS REGION
122.2647,24.0636,2844563,2010,02,16T03,11,26,24.0636,122.2647,26.7,ISC,ISC,ISC,197223,Mw,4.4,NIED,TAIWAN REGION
121.1667,23.8814,2844404,2010,02,12T02,42,38,23.8814,121.1667,21.1,ISC,ISC,ISC,196878,MW,4.9,GCMT,TAIWAN
121.2836,20.051,2844313,2010,02,09T16,54,31,20.051,121.2836,40,ISC,ISC,ISC,196665,Mw,4.5,NIED,PHILIPPINE ISLANDS REGION
121.1619,21.0496,2844295,2010,02,09T05,02,12,21.0496,121.1619,21,ISC,ISC,ISC,196617,MW,5,GCMT,TAIWAN REGION
121.6835,23.8218,3936931,2010,02,08T03,25,04,23.8218,121.6835,42.6,ISC,ISC,ISC,196530,Mw,4.1,NIED,TAIWAN
123.6293,23.4093,2844250,2010,02,07T20,08,37,23.4093,123.6293,30,ISC,ISC,ISC,196499,MW,4.2,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.6909,23.4364,2844224,2010,02,07T06,10,00,23.4364,123.6909,23,ISC,ISC,ISC,196431,MW,6.3,GCMT,SOUTHWESTERN RYUKYU ISLANDS
122.0942,22.9066,3934357,2010,02,04T19,36,22,22.9066,122.0942,8.9,ISC,ISC,ISC,196226,Mw,3.8,NIED,TAIWAN REGION
124.892,23.3863,3930963,2010,01,31T19,23,52,23.3863,124.892,11.5,ISC,ISC,ISC,14897,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.6986,23.8177,2843469,2010,01,19T06,09,26,23.8177,121.6986,40.9,ISC,ISC,ISC,13768,Mw,4.9,NIED,TAIWAN
123.4917,24.3221,2843380,2010,01,17T18,54,13,24.3221,123.4917,43,ISC,ISC,ISC,13601,Mw,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.5844,24.0316,2843177,2010,01,13T10,14,47,24.0316,121.5844,22.6,ISC,ISC,ISC,13024,Mw,4.2,NIED,TAIWAN
123.4334,24.9178,3915012,2010,01,12T07,02,41,24.9178,123.4334,21.1,ISC,ISC,ISC,12804,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4439,24.8893,2843072,2010,01,12T00,16,44,24.8893,123.4439,29.5,ISC,ISC,ISC,12776,MW,4.9,GCMT,SOUTHWESTERN RYUKYU ISLANDS
123.4664,24.8751,3914687,2010,01,11T21,26,37,24.8751,123.4664,32,ISC,ISC,ISC,12760,Mw,4.2,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4265,24.9441,2843065,2010,01,11T21,18,11,24.9441,123.4265,9.3,ISC,ISC,ISC,12759,Mw,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.454,24.89,3914682,2010,01,11T21,14,27,24.89,123.454,32,ISC,ISC,ISC,12757,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4438,24.9181,3914680,2010,01,11T21,12,48,24.9181,123.4438,13.6,ISC,ISC,ISC,12756,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4406,24.9306,3914303,2010,01,11T11,08,45,24.9306,123.4406,32,ISC,ISC,ISC,12715,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.5105,24.9959,3912732,2010,01,09T09,58,14,24.9959,123.5105,8.2,ISC,ISC,ISC,12533,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
120.5449,22.5807,3912455,2010,01,08T23,40,24,22.5807,120.5449,33.3,ISC,ISC,ISC,12484,Mw,4.2,NIED,TAIWAN
122.6011,22.7966,3911844,2010,01,08T03,29,35,22.7966,122.6011,20.1,ISC,ISC,ISC,12409,Mw,3.9,NIED,TAIWAN REGION
122.3403,24.7986,3911533,2010,01,07T17,31,10,24.7986,122.3403,12.3,ISC,ISC,ISC,12370,Mw,3.9,NIED,TAIWAN REGION
121.9035,24.157,2842785,2010,01,04T19,27,37,24.157,121.9035,49,ISC,ISC,ISC,12066,Mw,4.8,NIED,TAIWAN
124.6058,25.4254,3908181,2010,01,03T12,35,27,25.4254,124.6058,108.9,ISC,ISC,ISC,11854,Mw,4.5,NIED,NORTHEAST OF TAIWAN
121.7057,23.7463,2842643,2010,01,01T17,34,44,23.7463,121.7057,24.4,ISC,ISC,ISC,11681,Mw,4.4,NIED,TAIWAN
122.2506,24.1803,3906562,2010,01,01T11,01,29,24.1803,122.2506,50.7,ISC,ISC,ISC,11657,Mw,4,NIED,TAIWAN REGION
121.64,23.7732,2842595,2009,12,31T05,38,41,23.7732,121.64,33.4,ISC,ISC,ISC,16976714,Mw,4.1,NIED,TAIWAN
122.3728,24.7328,2842493,2009,12,28T21,10,44,24.7328,122.3728,108.5,ISC,ISC,ISC,16975900,Mw,4.1,NIED,TAIWAN REGION
123.82,23.3051,3902582,2009,12,27T14,17,24,23.3051,123.82,16.9,ISC,ISC,ISC,16975783,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4968,24.8818,3900860,2009,12,25T15,25,47,24.8818,123.4968,32,ISC,ISC,ISC,16975614,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.8311,24.3999,2842395,2009,12,25T13,00,15,24.3999,121.8311,13.4,ISC,ISC,ISC,16975602,Mw,4.4,NIED,TAIWAN
122.2538,23.9529,2842381,2009,12,25T03,56,14,23.9529,122.2538,17.8,ISC,ISC,ISC,16975570,Mw,4.7,NIED,TAIWAN REGION
121.6253,23.7596,3899600,2009,12,24T05,33,43,23.7596,121.6253,30.8,ISC,ISC,ISC,16975492,Mw,4.2,NIED,TAIWAN
121.6418,23.8789,3899176,2009,12,23T16,51,51,23.8789,121.6418,26,ISC,ISC,ISC,16975003,Mw,4.4,NIED,TAIWAN
121.0522,22.3751,3899095,2009,12,23T15,20,15,22.3751,121.0522,12.8,ISC,ISC,ISC,16974993,Mw,4.2,NIED,TAIWAN REGION
124.444,25.2223,3897951,2009,12,22T10,00,23,25.2223,124.444,10,ISC,ISC,ISC,17134321,Mw,3.9,NIED,NORTHEAST OF TAIWAN
122.4467,23.8947,3897901,2009,12,22T08,38,40,23.8947,122.4467,18.1,ISC,ISC,ISC,16974886,Mw,4.1,NIED,TAIWAN REGION
123.5012,23.5063,3896712,2009,12,20T19,29,53,23.5063,123.5012,12.5,ISC,ISC,ISC,16974768,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.6806,23.8012,2842238,2009,12,20T02,12,24,23.8012,121.6806,30.7,ISC,ISC,ISC,16974706,Mw,4.1,NIED,TAIWAN
121.7454,23.7719,3895494,2009,12,19T16,43,15,23.7719,121.7454,14,ISC,ISC,ISC,16974667,Mw,4.2,NIED,TAIWAN
121.7033,23.7932,2842220,2009,12,19T13,02,16,23.7932,121.7033,50.1,ISC,ISC,ISC,16974633,MW,6.4,GCMT,TAIWAN
123.5653,21.7838,3894993,2009,12,19T10,22,19,21.7838,123.5653,35,ISC,ISC,ISC,16974624,Mw,4,NIED,SOUTHEAST OF TAIWAN
122.4367,23.6602,3887159,2009,12,14T15,18,09,23.6602,122.4367,83.2,ISC,ISC,ISC,16974229,Mw,3.7,NIED,TAIWAN REGION
121.5196,23.8101,2842014,2009,12,13T08,13,25,23.8101,121.5196,17.9,ISC,ISC,ISC,16974133,Mw,4.3,NIED,TAIWAN
120.6761,23.5294,3885094,2009,12,11T20,46,45,23.5294,120.6761,13.7,ISC,ISC,ISC,16973994,Mw,4.2,NIED,TAIWAN
121.7748,24.6292,3881695,2009,12,07T16,57,07,24.6292,121.7748,11.8,ISC,ISC,ISC,16972792,Mw,3.5,NIED,TAIWAN
121.1354,20.9421,2841829,2009,12,07T10,18,28,20.9421,121.1354,36,ISC,ISC,ISC,16972766,Mw,4.5,NIED,PHILIPPINE ISLANDS REGION
120.9796,20.9281,2841827,2009,12,07T08,58,22,20.9281,120.9796,2.2,ISC,ISC,ISC,16972759,Mw,4.2,NIED,PHILIPPINE ISLANDS REGION
121.7266,24.4336,3880040,2009,12,05T04,02,24,24.4336,121.7266,32.6,ISC,ISC,ISC,16970712,Mw,3.8,NIED,TAIWAN
122.6658,23.746,3877679,2009,12,01T21,26,23,23.746,122.6658,47.7,ISC,ISC,ISC,16969282,Mw,3.8,NIED,TAIWAN REGION
121.1179,21.5917,3876661,2009,11,30T13,48,27,21.5917,121.1179,17.7,ISC,ISC,ISC,16841504,Mw,4,NIED,TAIWAN REGION
123.5832,24.3994,2841484,2009,11,28T05,39,25,24.3994,123.5832,13.9,ISC,ISC,ISC,16841283,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.0025,24.5295,2841476,2009,11,28T03,04,20,24.5295,122.0025,64.3,ISC,ISC,ISC,16841275,Mw,4,NIED,TAIWAN REGION
124.4416,26.2903,2841395,2009,11,26T02,21,21,26.2903,124.4416,219.4,ISC,ISC,ISC,16841104,Mw,4.4,NIED,NORTHEAST OF TAIWAN
121.8041,24.5053,2841292,2009,11,22T21,46,09,24.5053,121.8041,73,ISC,ISC,ISC,16840863,Mw,4.1,NIED,TAIWAN
121.8314,24.2001,2841247,2009,11,21T17,27,50,24.2001,121.8314,72.5,ISC,ISC,ISC,16840774,Mw,4.5,NIED,TAIWAN
122.1503,24.9517,2841021,2009,11,15T14,47,49,24.9517,122.1503,132.1,ISC,ISC,ISC,16840304,Mw,4.7,NIED,TAIWAN REGION
121.9456,23.6489,3863448,2009,11,12T22,40,15,23.6489,121.9456,24.2,ISC,ISC,ISC,16840081,Mw,4.1,NIED,TAIWAN
122.097,24.2072,3861626,2009,11,10T08,45,28,24.2072,122.097,8.3,ISC,ISC,ISC,16839882,Mw,3.9,NIED,TAIWAN REGION
121.7384,23.9228,2840767,2009,11,08T11,09,29,23.9228,121.7384,41.3,ISC,ISC,ISC,16839709,Mw,4.1,NIED,TAIWAN
123.3097,24.0031,3859991,2009,11,08T01,07,22,24.0031,123.3097,27.7,ISC,ISC,ISC,16839674,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
120.8056,23.7515,2840680,2009,11,05T11,34,21,23.7515,120.8056,24.1,ISC,ISC,ISC,16839480,MW,5.2,GCMT,TAIWAN
120.7754,23.8011,2840674,2009,11,05T09,32,57,23.8011,120.7754,24.2,ISC,ISC,ISC,16839462,MW,5.6,GCMT,TAIWAN
124.522,25.4169,2840608,2009,11,03T18,24,20,25.4169,124.522,112.3,ISC,ISC,ISC,16839319,Mw,4.5,NIED,NORTHEAST OF TAIWAN
123.8498,23.3922,3853069,2009,10,30T17,04,32,23.3922,123.8498,19.8,ISC,ISC,ISC,16767799,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.9467,24.4012,3848549,2009,10,25T00,40,02,24.4012,121.9467,33.1,ISC,ISC,ISC,16767274,Mw,4,NIED,TAIWAN
121.506,22.6433,2840160,2009,10,22T23,05,04,22.6433,121.506,115.8,ISC,ISC,ISC,16767050,Mw,4.5,NIED,TAIWAN REGION
121.839,24.2492,2840153,2009,10,22T20,46,23,24.2492,121.839,18.2,ISC,ISC,ISC,16767037,Mw,4.7,NIED,TAIWAN
120.3865,23.3576,2840131,2009,10,22T03,36,51,23.3576,120.3865,15.6,ISC,ISC,ISC,16766974,Mw,4.6,NIED,TAIWAN
120.6365,21.8944,2839554,2009,10,11T06,42,09,21.8944,120.6365,32.8,ISC,ISC,ISC,16765779,Mw,4.8,NIED,TAIWAN REGION
122.6687,23.9124,3832701,2009,10,06T02,02,40,23.9124,122.6687,31.2,ISC,ISC,ISC,16764922,Mw,4,NIED,TAIWAN REGION
122.0363,24.6851,3831306,2009,10,04T14,02,16,24.6851,122.0363,76.2,ISC,ISC,ISC,16764733,Mw,4.4,NIED,TAIWAN REGION
121.6033,23.6916,2839121,2009,10,03T17,36,05,23.6916,121.6033,24.6,ISC,ISC,ISC,16764611,MW,5.9,GCMT,TAIWAN
124.4206,23.3684,3826973,2009,09,30T05,54,01,23.3684,124.4206,31.3,ISC,ISC,ISC,16423420,MW,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.596,23.474,3823377,2009,09,26T18,51,38,23.474,123.596,31.5,ISC,ISC,ISC,16422914,MW,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.8624,24.392,3819763,2009,09,22T15,59,53,24.392,121.8624,10.1,ISC,ISC,ISC,16802279,Mw,4.2,NIED,TAIWAN
122.9886,24.2754,3819161,2009,09,21T22,57,47,24.2754,122.9886,44.4,ISC,ISC,ISC,16422528,Mw,4.2,NIED,TAIWAN REGION
123.565,23.9697,3816381,2009,09,18T16,36,04,23.9697,123.565,32.2,ISC,ISC,ISC,16422270,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.2244,25.502,3812572,2009,09,14T10,35,22,25.502,124.2244,138.4,ISC,ISC,ISC,16421924,Mw,4,NIED,NORTHEAST OF TAIWAN
122.4408,23.9161,3812361,2009,09,14T03,42,44,23.9161,122.4408,24.7,ISC,ISC,ISC,16421906,Mw,3.9,NIED,TAIWAN REGION
122.5222,23.9604,2838185,2009,09,12T12,05,23,23.9604,122.5222,18.1,ISC,ISC,ISC,16421778,Mw,4.7,NIED,TAIWAN REGION
123.536,23.9509,3808619,2009,09,10T08,45,41,23.9509,123.536,29.7,ISC,ISC,ISC,16421573,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.7726,23.942,3806636,2009,09,08T03,33,17,23.942,121.7726,10.4,ISC,ISC,ISC,16421343,Mw,3.9,NIED,TAIWAN
120.3585,22.0303,3805218,2009,09,06T15,10,18,22.0303,120.3585,35.4,ISC,ISC,ISC,16421177,Mw,4.4,NIED,TAIWAN
123.58,23.41,3800963,2009,09,01T16,41,38,23.41,123.58,47,JMA,ISC,ISC,15060769,Mw,3.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.3722,21.9567,3793425,2009,08,24T13,35,35,21.9567,121.3722,43.3,ISC,ISC,ISC,16323817,Mw,3.8,NIED,TAIWAN REGION
121.4463,20.1146,2873342,2009,08,23T08,25,25,20.1146,121.4463,40.3,ISC,ISC,ISC,16323696,MW,5.2,GCMT,PHILIPPINE ISLANDS REGION
