Longitude,Latitude,Depth,M_min,M_bin,Smoothed Rate
-38.00000,-33.00000,0.00000,3.00000,0.50000,0.0001169 0.0002237 0.0001325 0.0001081 5.452e-05 6.787e-06 2.504e-06 0.0
-38.00000,-32.00000,0.00000,3.00000,0.50000,0.0001372 0.0002707 0.0001577 0.0001327 6.055e-05 7.03e-06 2.679e-06 0.0
-38.00000,-31.00000,0.00000,3.00000,0.50000,0.0001621 0.0003328 0.0001894 0.000159 6.744e-05 7.241e-06 2.86e-06 0.0
-38.00000,-30.00000,0.00000,3.00000,0.50000,0.000193 0.0004161 0.0002297 0.0001829 7.536e-05 7.417e-06 3.046e-06 0.0
-38.00000,-29.00000,0.00000,3.00000,0.50000,0.0002318 0.0005312 0.0002805 0.0001991 8.448e-05 7.552e-06 3.233e-06 0.0
-38.00000,-28.00000,0.00000,3.00000,0.50000,0.0002813 0.000694 0.0003437 0.0002041 9.498e-05 7.645e-06 3.42e-06 0.0
-38.00000,-27.00000,0.00000,3.00000,0.50000,0.0003462 0.0009258 0.0004218 0.0001995 0.000107 7.695e-06 3.602e-06 0.0
-38.00000,-26.00000,0.00000,3.00000,0.50000,0.000435 0.001246 0.0005205 0.0001911 0.0001204 7.704e-06 3.776e-06 0.0
-38.00000,-25.00000,0.00000,3.00000,0.50000,0.0005673 0.001665 0.0006494 0.0001852 0.0001347 7.674e-06 3.937e-06 0.0
-38.00000,-24.00000,0.00000,3.00000,0.50000,0.0007908 0.002189 0.0008075 0.0001849 0.000149 7.609e-06 4.081e-06 0.0
-38.00000,-23.00000,0.00000,3.00000,0.50000,0.001168 0.002715 0.0009509 0.0001893 0.0001609 7.514e-06 4.203e-06 0.0
-38.00000,-22.00000,0.00000,3.00000,0.50000,0.001501 0.00279 0.001001 0.0001955 0.0001686 7.394e-06 4.3e-06 0.0
-38.00000,-21.00000,0.00000,3.00000,0.50000,0.001429 0.002398 0.0009436 0.0002015 0.000171 7.252e-06 4.368e-06 0.0
-38.00000,-20.00000,0.00000,3.00000,0.50000,0.001164 0.001892 0.000858 0.0002096 0.000169 7.093e-06 4.405e-06 0.0
-38.00000,-19.00000,0.00000,3.00000,0.50000,0.001013 0.00155 0.0008234 0.0002269 0.000164 6.92e-06 4.411e-06 0.0
-38.00000,-18.00000,0.00000,3.00000,0.50000,0.00103 0.001457 0.0008779 0.0002645 0.0001588 6.737e-06 4.384e-06 0.0
-38.00000,-17.00000,0.00000,3.00000,0.50000,0.001174 0.001593 0.001053 0.0003372 0.0001554 6.544e-06 4.328e-06 0.0
-38.00000,-16.00000,0.00000,3.00000,0.50000,0.001409 0.002012 0.001399 0.0004644 0.0001545 6.345e-06 4.244e-06 0.0
-38.00000,-15.00000,0.00000,3.00000,0.50000,0.001776 0.002865 0.00195 0.0006642 0.0001571 6.141e-06 4.135e-06 0.0
-38.00000,-14.00000,0.00000,3.00000,0.50000,0.002526 0.004768 0.002793 0.0009156 0.0001638 5.934e-06 4.006e-06 0.0
-38.00000,-13.00000,0.00000,3.00000,0.50000,0.003609 0.008375 0.003788 0.001104 0.0001756 5.724e-06 3.861e-06 0.0
-38.00000,-12.00000,0.00000,3.00000,0.50000,0.003158 0.008413 0.003741 0.001102 0.0001935 5.513e-06 3.704e-06 0.0
-38.00000,-11.00000,0.00000,3.00000,0.50000,0.003189 0.007757 0.003256 0.0009604 0.000219 5.302e-06 3.539e-06 0.0
-38.00000,-10.00000,0.00000,3.00000,0.50000,0.004884 0.01035 0.003618 0.0008479 0.0002533 5.091e-06 3.369e-06 0.0
-38.00000,-9.00000,0.00000,3.00000,0.50000,0.01108 0.01083 0.004816 0.0008598 0.000296 4.883e-06 3.197e-06 0.0
-38.00000,-8.00000,0.00000,3.00000,0.50000,0.01313 0.008694 0.006522 0.001014 0.000345 4.677e-06 3.027e-06 0.0
-38.00000,-7.00000,0.00000,3.00000,0.50000,0.02602 0.009929 0.008928 0.001274 0.0003944 4.475e-06 2.86e-06 0.0
-38.00000,-6.00000,0.00000,3.00000,0.50000,0.05305 0.01781 0.01244 0.00152 0.0004342 4.277e-06 2.697e-06 0.0
-38.00000,-5.00000,0.00000,3.00000,0.50000,0.04508 0.03962 0.0154 0.001598 0.0004535 4.083e-06 2.541e-06 0.0
-38.00000,-4.00000,0.00000,3.00000,0.50000,0.03815 0.03496 0.01316 0.001443 0.0004451 3.895e-06 2.391e-06 0.0
-38.00000,-3.00000,0.00000,3.00000,0.50000,0.007804 0.01258 0.007831 0.001137 0.0004104 3.713e-06 2.248e-06 0.0
-38.00000,-2.00000,0.00000,3.00000,0.50000,0.002975 0.004989 0.004342 0.0008251 0.000359 3.537e-06 2.112e-06 0.0
-38.00000,-1.00000,0.00000,3.00000,0.50000,0.001567 0.002479 0.002579 0.0005893 0.0003024 3.367e-06 1.984e-06 0.0
-38.00000,0.00000,0.00000,3.00000,0.50000,0.0009336 0.00143 0.00167 0.0004341 0.0002492 3.204e-06 1.863e-06 0.0
-38.00000,1.00000,0.00000,3.00000,0.50000,0.0006007 0.0009094 0.001166 0.0003338 0.0002037 3.047e-06 1.75e-06 0.0
-38.00000,2.00000,0.00000,3.00000,0.50000,0.00041 0.0006206 0.0008518 0.0002644 0.0001668 2.896e-06 1.643e-06 0.0
-38.00000,3.00000,0.00000,3.00000,0.50000,0.0002935 0.0004466 0.0006342 0.0002111 0.0001374 2.753e-06 1.543e-06 0.0
-38.00000,4.00000,0.00000,3.00000,0.50000,0.0002184 0.0003347 0.0004765 0.000168 0.0001145 2.615e-06 1.449e-06 0.0
-38.00000,5.00000,0.00000,3.00000,0.50000,0.0001677 0.000259 0.0003626 0.0001332 9.637e-05 2.484e-06 1.362e-06 0.0
-38.00000,6.00000,0.00000,3.00000,0.50000,0.0001322 0.0002059 0.0002807 0.0001058 8.192e-05 2.359e-06 1.28e-06 0.0
-38.00000,7.00000,0.00000,3.00000,0.50000,0.0001064 0.0001672 0.0002214 8.477e-05 7.053e-05 2.241e-06 1.203e-06 0.0
-38.00000,8.00000,0.00000,3.00000,0.50000,8.731e-05 0.0001383 0.0001779 6.867e-05 6.126e-05 1.998e-06 1.131e-06 0.0
-38.00000,9.00000,0.00000,3.00000,0.50000,7.272e-05 0.000116 0.0001453 5.635e-05 5.336e-05 1.897e-06 1.064e-06 0.0
-38.00000,10.00000,0.00000,3.00000,0.50000,6.136e-05 9.86e-05 0.0001205 4.684e-05 4.671e-05 1.801e-06 1.002e-06 0.0
-38.00000,11.00000,0.00000,3.00000,0.50000,5.237e-05 8.471e-05 0.0001013 3.942e-05 4.132e-05 1.711e-06 9.433e-07 0.0
-38.00000,12.00000,0.00000,3.00000,0.50000,4.515e-05 7.343e-05 8.583e-05 3.355e-05 3.646e-05 1.187e-06 8.886e-07 0.0
-37.00000,-37.00000,0.00000,3.00000,0.50000,5.888e-05 0.0001052 6.544e-05 4.318e-05 3.253e-05 4.969e-06 1.882e-06 0.0
-37.00000,-36.00000,0.00000,3.00000,0.50000,6.694e-05 0.000121 7.471e-05 5.317e-05 3.593e-05 5.219e-06 2.025e-06 0.0
-37.00000,-35.00000,0.00000,3.00000,0.50000,7.64e-05 0.0001402 8.56e-05 6.651e-05 3.944e-05 5.605e-06 2.178e-06 0.0
-37.00000,-34.00000,0.00000,3.00000,0.50000,8.761e-05 0.0001636 9.855e-05 8.407e-05 4.338e-05 5.845e-06 2.34e-06 0.0
-37.00000,-33.00000,0.00000,3.00000,0.50000,0.0001009 0.0001925 0.0001142 0.0001075 4.782e-05 6.069e-06 2.511e-06 0.0
-37.00000,-32.00000,0.00000,3.00000,0.50000,0.0001167 0.0002286 0.0001332 0.0001383 5.283e-05 6.272e-06 2.69e-06 0.0
-37.00000,-31.00000,0.00000,3.00000,0.50000,0.0001356 0.000274 0.0001563 0.0001762 5.879e-05 6.45e-06 2.877e-06 0.0
-37.00000,-30.00000,0.00000,3.00000,0.50000,0.0001583 0.0003322 0.0001843 0.0002166 6.527e-05 6.599e-06 3.068e-06 0.0
-37.00000,-29.00000,0.00000,3.00000,0.50000,0.0001858 0.0004071 0.0002181 0.0002469 7.265e-05 6.715e-06 3.262e-06 0.0
-37.00000,-28.00000,0.00000,3.00000,0.50000,0.0002193 0.0005032 0.0002585 0.0002531 8.101e-05 6.797e-06 3.455e-06 0.0
-37.00000,-27.00000,0.00000,3.00000,0.50000,0.0002608 0.0006249 0.0003062 0.0002349 9.038e-05 6.845e-06 3.644e-06 0.0
-37.00000,-26.00000,0.00000,3.00000,0.50000,0.0003129 0.0007731 0.0003625 0.0002066 0.0001006 6.858e-06 3.825e-06 0.0
-37.00000,-25.00000,0.00000,3.00000,0.50000,0.0003799 0.0009412 0.0004272 0.0001821 0.0001113 6.84e-06 3.992e-06 0.0
-37.00000,-24.00000,0.00000,3.00000,0.50000,0.000465 0.001111 0.0004951 0.0001665 0.0001216 6.793e-06 4.142e-06 0.0
-37.00000,-23.00000,0.00000,3.00000,0.50000,0.0005607 0.001239 0.0005526 0.0001595 0.0001303 6.72e-06 4.269e-06 0.0
-37.00000,-22.00000,0.00000,3.00000,0.50000,0.0006354 0.001273 0.0005848 0.0001586 0.0001363 6.624e-06 4.369e-06 0.0
-37.00000,-21.00000,0.00000,3.00000,0.50000,0.0006584 0.001211 0.0005913 0.0001625 0.000139 6.509e-06 4.438e-06 0.0
-37.00000,-20.00000,0.00000,3.00000,0.50000,0.0006467 0.001111 0.0005913 0.0001723 0.0001391 6.379e-06 4.475e-06 0.0
-37.00000,-19.00000,0.00000,3.00000,0.50000,0.000642 0.001038 0.0006096 0.0001916 0.0001373 6.235e-06 4.478e-06 0.0
-37.00000,-18.00000,0.00000,3.00000,0.50000,0.0006694 0.001033 0.0006671 0.0002267 0.0001353 6.081e-06 4.448e-06 0.0
-37.00000,-17.00000,0.00000,3.00000,0.50000,0.0007334 0.001117 0.0007826 0.0002865 0.0001346 5.918e-06 4.385e-06 0.0
-37.00000,-16.00000,0.00000,3.00000,0.50000,0.0008335 0.001317 0.0009781 0.0003818 0.0001363 5.748e-06 4.294e-06 0.0
-37.00000,-15.00000,0.00000,3.00000,0.50000,0.0009776 0.001691 0.001281 0.0005181 0.0001412 5.573e-06 4.177e-06 0.0
-37.00000,-14.00000,0.00000,3.00000,0.50000,0.001181 0.002349 0.001716 0.000676 0.0001502 5.394e-06 4.039e-06 0.0
-37.00000,-13.00000,0.00000,3.00000,0.50000,0.001447 0.003381 0.002206 0.0007942 0.0001646 5.212e-06 3.885e-06 0.0
-37.00000,-12.00000,0.00000,3.00000,0.50000,0.001924 0.005246 0.002593 0.0008157 0.0001855 5.028e-06 3.719e-06 0.0
-37.00000,-11.00000,0.00000,3.00000,0.50000,0.003935 0.01171 0.00324 0.0007704 0.0002146 4.844e-06 3.545e-06 0.0
-37.00000,-10.00000,0.00000,3.00000,0.50000,0.01155 0.0192 0.004977 0.0007497 0.0002532 4.659e-06 3.367e-06 0.0
-37.00000,-9.00000,0.00000,3.00000,0.50000,0.02031 0.01816 0.008308 0.0008243 0.0003016 4.476e-06 3.189e-06 0.0
-37.00000,-8.00000,0.00000,3.00000,0.50000,0.02584 0.01899 0.0115 0.001024 0.0003563 4.295e-06 3.012e-06 0.0
-37.00000,-7.00000,0.00000,3.00000,0.50000,0.0142 0.0173 0.01354 0.001324 0.0004098 4.116e-06 2.84e-06 0.0
-37.00000,-6.00000,0.00000,3.00000,0.50000,0.02435 0.02297 0.01636 0.001598 0.0004499 3.941e-06 2.673e-06 0.0
-37.00000,-5.00000,0.00000,3.00000,0.50000,0.02369 0.02482 0.0164 0.001655 0.0004648 3.769e-06 2.513e-06 0.0
-37.00000,-4.00000,0.00000,3.00000,0.50000,0.01061 0.01632 0.01191 0.00144 0.0004486 3.602e-06 2.36e-06 0.0
-37.00000,-3.00000,0.00000,3.00000,0.50000,0.004593 0.008023 0.007009 0.001096 0.0004073 3.439e-06 2.216e-06 0.0
-37.00000,-2.00000,0.00000,3.00000,0.50000,0.002242 0.003974 0.004019 0.0007798 0.0003518 3.281e-06 2.079e-06 0.0
-37.00000,-1.00000,0.00000,3.00000,0.50000,0.001265 0.00218 0.002487 0.0005483 0.0002935 3.129e-06 1.95e-06 0.0
-37.00000,0.00000,0.00000,3.00000,0.50000,0.0007874 0.001317 0.001722 0.0003946 0.0002402 2.982e-06 1.829e-06 0.0
-37.00000,1.00000,0.00000,3.00000,0.50000,0.0005246 0.0008573 0.00131 0.0002945 0.0001953 2.84e-06 1.715e-06 0.0
-37.00000,2.00000,0.00000,3.00000,0.50000,0.0003676 0.0005923 0.001004 0.0002271 0.0001592 2.704e-06 1.609e-06 0.0
-37.00000,3.00000,0.00000,3.00000,0.50000,0.0002682 0.0004289 0.0007326 0.0001789 0.0001308 2.574e-06 1.51e-06 0.0
-37.00000,4.00000,0.00000,3.00000,0.50000,0.0002023 0.0003226 0.0005237 0.0001426 0.0001086 2.449e-06 1.417e-06 0.0
-37.00000,5.00000,0.00000,3.00000,0.50000,0.0001569 0.0002502 0.0003812 0.0001145 9.093e-05 2.33e-06 1.33e-06 0.0
-37.00000,6.00000,0.00000,3.00000,0.50000,0.0001245 0.000199 0.0002862 9.255e-05 7.724e-05 2.216e-06 1.25e-06 0.0
-37.00000,7.00000,0.00000,3.00000,0.50000,0.0001009 0.0001617 0.0002216 7.539e-05 6.604e-05 1.977e-06 1.174e-06 0.0
-37.00000,8.00000,0.00000,3.00000,0.50000,8.304e-05 0.0001336 0.000176 6.199e-05 5.721e-05 1.88e-06 1.104e-06 0.0
-37.00000,9.00000,0.00000,3.00000,0.50000,6.941e-05 0.0001122 0.0001427 5.15e-05 4.945e-05 1.787e-06 1.038e-06 0.0
-37.00000,10.00000,0.00000,3.00000,0.50000,5.87e-05 9.533e-05 0.0001179 4.323e-05 4.344e-05 1.699e-06 9.767e-07 0.0
-37.00000,11.00000,0.00000,3.00000,0.50000,5.022e-05 8.187e-05 9.857e-05 3.651e-05 3.839e-05 1.179e-06 9.195e-07 0.0
-37.00000,12.00000,0.00000,3.00000,0.50000,4.333e-05 7.096e-05 8.355e-05 3.125e-05 3.359e-05 1.12e-06 8.661e-07 0.0
-36.00000,-37.00000,0.00000,3.00000,0.50000,5.181e-05 9.271e-05 5.781e-05 3.974e-05 2.863e-05 4.402e-06 1.826e-06 0.0
-36.00000,-36.00000,0.00000,3.00000,0.50000,5.843e-05 0.0001057 6.536e-05 4.948e-05 3.125e-05 4.61e-06 1.966e-06 0.0
-36.00000,-35.00000,0.00000,3.00000,0.50000,6.615e-05 0.0001211 7.419e-05 6.271e-05 3.442e-05 4.811e-06 2.116e-06 0.0
-36.00000,-34.00000,0.00000,3.00000,0.50000,7.506e-05 0.0001396 8.455e-05 8.151e-05 3.768e-05 5.141e-06 2.276e-06 0.0
-36.00000,-33.00000,0.00000,3.00000,0.50000,8.544e-05 0.0001619 9.673e-05 0.0001092 4.132e-05 5.326e-06 2.445e-06 0.0
-36.00000,-32.00000,0.00000,3.00000,0.50000,9.758e-05 0.0001888 0.000111 0.0001502 4.539e-05 5.494e-06 2.623e-06 0.0
-36.00000,-31.00000,0.00000,3.00000,0.50000,0.0001118 0.0002216 0.0001278 0.0002095 4.995e-05 5.641e-06 2.807e-06 0.0
-36.00000,-30.00000,0.00000,3.00000,0.50000,0.0001283 0.0002615 0.0001476 0.0002835 5.535e-05 5.765e-06 2.998e-06 0.0
-36.00000,-29.00000,0.00000,3.00000,0.50000,0.0001478 0.0003099 0.0001705 0.0003454 6.11e-05 5.864e-06 3.19e-06 0.0
-36.00000,-28.00000,0.00000,3.00000,0.50000,0.0001706 0.000368 0.000197 0.0003533 6.75e-05 5.935e-06 3.383e-06 0.0
-36.00000,-27.00000,0.00000,3.00000,0.50000,0.0001973 0.0004358 0.0002271 0.0003041 7.451e-05 5.978e-06 3.572e-06 0.0
-36.00000,-26.00000,0.00000,3.00000,0.50000,0.0002287 0.0005113 0.0002608 0.0002387 8.199e-05 5.994e-06 3.752e-06 0.0
-36.00000,-25.00000,0.00000,3.00000,0.50000,0.0002648 0.0005895 0.0002966 0.0001875 8.961e-05 5.985e-06 3.92e-06 0.0
-36.00000,-24.00000,0.00000,3.00000,0.50000,0.0003048 0.0006615 0.0003323 0.0001559 9.686e-05 5.951e-06 4.069e-06 0.0
-36.00000,-23.00000,0.00000,3.00000,0.50000,0.0003448 0.0007151 0.0003641 0.0001393 0.0001031 5.896e-06 4.196e-06 0.0
-36.00000,-22.00000,0.00000,3.00000,0.50000,0.0003782 0.0007405 0.0003887 0.0001329 0.0001077 5.822e-06 4.295e-06 0.0
-36.00000,-21.00000,0.00000,3.00000,0.50000,0.0004011 0.0007401 0.0004077 0.0001337 0.0001105 5.731e-06 4.364e-06 0.0
-36.00000,-20.00000,0.00000,3.00000,0.50000,0.0004167 0.0007285 0.0004274 0.0001413 0.0001117 5.626e-06 4.399e-06 0.0
-36.00000,-19.00000,0.00000,3.00000,0.50000,0.0004335 0.0007255 0.0004573 0.0001569 0.0001121 5.509e-06 4.4e-06 0.0
-36.00000,-18.00000,0.00000,3.00000,0.50000,0.0004599 0.0007487 0.0005074 0.0001833 0.0001125 5.382e-06 4.367e-06 0.0
-36.00000,-17.00000,0.00000,3.00000,0.50000,0.0005004 0.0008135 0.0005877 0.0002243 0.000114 5.247e-06 4.302e-06 0.0
-36.00000,-16.00000,0.00000,3.00000,0.50000,0.000559 0.0009378 0.0007094 0.0002835 0.0001175 5.105e-06 4.208e-06 0.0
-36.00000,-15.00000,0.00000,3.00000,0.50000,0.0006427 0.00115 0.0008856 0.0003598 0.000124 4.958e-06 4.088e-06 0.0
-36.00000,-14.00000,0.00000,3.00000,0.50000,0.0007675 0.001509 0.00113 0.0004419 0.0001341 4.806e-06 3.948e-06 0.0
-36.00000,-13.00000,0.00000,3.00000,0.50000,0.0009825 0.002162 0.001462 0.0005073 0.0001491 4.652e-06 3.791e-06 0.0
-36.00000,-12.00000,0.00000,3.00000,0.50000,0.001492 0.003655 0.001978 0.0005408 0.0001705 4.495e-06 3.623e-06 0.0
-36.00000,-11.00000,0.00000,3.00000,0.50000,0.003548 0.00774 0.003041 0.0005582 0.0002 4.338e-06 3.447e-06 0.0
-36.00000,-10.00000,0.00000,3.00000,0.50000,0.01149 0.01544 0.0056 0.000601 0.000239 4.179e-06 3.269e-06 0.0
-36.00000,-9.00000,0.00000,3.00000,0.50000,0.02479 0.02988 0.01087 0.0007145 0.0002874 4.022e-06 3.09e-06 0.0
-36.00000,-8.00000,0.00000,3.00000,0.50000,0.04277 0.04003 0.01572 0.0009341 0.000342 3.865e-06 2.914e-06 0.0
-36.00000,-7.00000,0.00000,3.00000,0.50000,0.02006 0.02975 0.01798 0.001254 0.0003943 3.711e-06 2.743e-06 0.0
-36.00000,-6.00000,0.00000,3.00000,0.50000,0.09074 0.05754 0.02262 0.001547 0.0004312 3.558e-06 2.577e-06 0.0
-36.00000,-5.00000,0.00000,3.00000,0.50000,0.07587 0.04869 0.02054 0.001583 0.0004408 3.409e-06 2.419e-06 0.0
-36.00000,-4.00000,0.00000,3.00000,0.50000,0.01148 0.01577 0.01188 0.001322 0.0004201 3.263e-06 2.269e-06 0.0
-36.00000,-3.00000,0.00000,3.00000,0.50000,0.003621 0.00629 0.006209 0.0009684 0.0003764 3.12e-06 2.127e-06 0.0
-36.00000,-2.00000,0.00000,3.00000,0.50000,0.00174 0.003178 0.003524 0.0006758 0.0003219 2.982e-06 1.993e-06 0.0
-36.00000,-1.00000,0.00000,3.00000,0.50000,0.001005 0.001821 0.002303 0.0004726 0.0002672 2.848e-06 1.868e-06 0.0
-36.00000,0.00000,0.00000,3.00000,0.50000,0.0006433 0.001136 0.001861 0.0003389 0.0002184 2.718e-06 1.75e-06 0.0
-36.00000,1.00000,0.00000,3.00000,0.50000,0.0004398 0.0007569 0.00177 0.0002512 0.0001776 2.593e-06 1.64e-06 0.0
-36.00000,2.00000,0.00000,3.00000,0.50000,0.0003153 0.0005321 0.001445 0.0001922 0.0001449 2.473e-06 1.537e-06 0.0
-36.00000,3.00000,0.00000,3.00000,0.50000,0.0002344 0.0003897 0.000932 0.0001508 0.0001192 2.357e-06 1.441e-06 0.0
-36.00000,4.00000,0.00000,3.00000,0.50000,0.0001794 0.0002956 0.0005831 0.0001204 9.848e-05 2.246e-06 1.352e-06 0.0
-36.00000,5.00000,0.00000,3.00000,0.50000,0.0001408 0.0002307 0.0003913 9.738e-05 8.268e-05 2.005e-06 1.269e-06 0.0
-36.00000,6.00000,0.00000,3.00000,0.50000,0.0001128 0.0001844 0.0002815 7.956e-05 6.994e-05 1.91e-06 1.191e-06 0.0
-36.00000,7.00000,0.00000,3.00000,0.50000,9.206e-05 0.0001503 0.0002133 6.559e-05 5.971e-05 1.818e-06 1.119e-06 0.0
-36.00000,8.00000,0.00000,3.00000,0.50000,7.629e-05 0.0001246 0.0001675 5.456e-05 5.167e-05 1.731e-06 1.051e-06 0.0
-36.00000,9.00000,0.00000,3.00000,0.50000,6.404e-05 0.0001047 0.0001351 4.58e-05 4.508e-05 1.202e-06 9.886e-07 0.0
-36.00000,10.00000,0.00000,3.00000,0.50000,5.44e-05 8.919e-05 0.0001111 3.865e-05 3.962e-05 1.143e-06 9.3e-07 0.0
-36.00000,11.00000,0.00000,3.00000,0.50000,4.664e-05 7.66e-05 9.285e-05 3.301e-05 3.453e-05 1.087e-06 8.755e-07 0.0
-36.00000,12.00000,0.00000,3.00000,0.50000,4.027e-05 6.642e-05 7.875e-05 2.842e-05 3.067e-05 1.034e-06 8.246e-07 0.0
-35.00000,-37.00000,0.00000,3.00000,0.50000,4.674e-05 8.363e-05 5.242e-05 3.729e-05 2.585e-05 4.002e-06 1.802e-06 0.0
-35.00000,-36.00000,0.00000,3.00000,0.50000,5.233e-05 9.449e-05 5.871e-05 4.658e-05 2.81e-05 4.179e-06 1.942e-06 0.0
-35.00000,-35.00000,0.00000,3.00000,0.50000,5.871e-05 0.0001072 6.607e-05 5.996e-05 3.058e-05 4.351e-06 2.091e-06 0.0
-35.00000,-34.00000,0.00000,3.00000,0.50000,6.607e-05 0.0001222 7.444e-05 7.964e-05 3.332e-05 4.514e-06 2.251e-06 0.0
-35.00000,-33.00000,0.00000,3.00000,0.50000,7.447e-05 0.0001397 8.433e-05 0.0001103 3.664e-05 4.665e-06 2.42e-06 0.0
-35.00000,-32.00000,0.00000,3.00000,0.50000,8.407e-05 0.0001605 9.549e-05 0.0001598 4.002e-05 4.944e-06 2.597e-06 0.0
-35.00000,-31.00000,0.00000,3.00000,0.50000,9.509e-05 0.0001849 0.0001084 0.0002383 4.377e-05 5.07e-06 2.782e-06 0.0
-35.00000,-30.00000,0.00000,3.00000,0.50000,0.0001077 0.0002134 0.0001231 0.0003476 4.791e-05 5.177e-06 2.972e-06 0.0
-35.00000,-29.00000,0.00000,3.00000,0.50000,0.000122 0.0002465 0.0001397 0.0004472 5.247e-05 5.262e-06 3.166e-06 0.0
-35.00000,-28.00000,0.00000,3.00000,0.50000,0.0001384 0.0002842 0.0001585 0.0004574 5.773e-05 5.325e-06 3.359e-06 0.0
-35.00000,-27.00000,0.00000,3.00000,0.50000,0.0001567 0.0003259 0.000179 0.0003714 6.308e-05 5.365e-06 3.549e-06 0.0
-35.00000,-26.00000,0.00000,3.00000,0.50000,0.0001772 0.0003701 0.0002013 0.0002674 6.867e-05 5.383e-06 3.73e-06 0.0
-35.00000,-25.00000,0.00000,3.00000,0.50000,0.0001996 0.0004139 0.0002245 0.000193 7.429e-05 5.38e-06 3.898e-06 0.0
-35.00000,-24.00000,0.00000,3.00000,0.50000,0.0002229 0.0004535 0.0002476 0.0001495 7.961e-05 5.356e-06 4.048e-06 0.0
-35.00000,-23.00000,0.00000,3.00000,0.50000,0.0002459 0.0004851 0.0002695 0.0001267 8.43e-05 5.313e-06 4.175e-06 0.0
-35.00000,-22.00000,0.00000,3.00000,0.50000,0.0002668 0.0005067 0.00029 0.0001166 8.807e-05 5.254e-06 4.274e-06 0.0
-35.00000,-21.00000,0.00000,3.00000,0.50000,0.000285 0.0005199 0.0003101 0.0001148 9.085e-05 5.18e-06 4.342e-06 0.0
-35.00000,-20.00000,0.00000,3.00000,0.50000,0.0003018 0.0005305 0.000333 0.0001196 9.282e-05 5.093e-06 4.377e-06 0.0
-35.00000,-19.00000,0.00000,3.00000,0.50000,0.00032 0.0005467 0.0003631 0.0001308 9.443e-05 4.996e-06 4.376e-06 0.0
-35.00000,-18.00000,0.00000,3.00000,0.50000,0.0003429 0.0005773 0.0004056 0.0001493 9.631e-05 4.889e-06 4.342e-06 0.0
-35.00000,-17.00000,0.00000,3.00000,0.50000,0.0003737 0.0006317 0.0004667 0.0001762 9.914e-05 4.774e-06 4.274e-06 0.0
-35.00000,-16.00000,0.00000,3.00000,0.50000,0.0004164 0.0007231 0.0005539 0.000212 0.0001037 4.652e-06 4.177e-06 0.0
-35.00000,-15.00000,0.00000,3.00000,0.50000,0.000478 0.0008726 0.000677 0.0002551 0.0001106 4.525e-06 4.055e-06 0.0
-35.00000,-14.00000,0.00000,3.00000,0.50000,0.0005736 0.001123 0.0008532 0.0003005 0.000121 4.394e-06 3.911e-06 0.0
-35.00000,-13.00000,0.00000,3.00000,0.50000,0.0007394 0.001578 0.00112 0.0003413 0.0001358 4.259e-06 3.752e-06 0.0
-35.00000,-12.00000,0.00000,3.00000,0.50000,0.001072 0.002512 0.001575 0.0003757 0.0001564 4.123e-06 3.581e-06 0.0
-35.00000,-11.00000,0.00000,3.00000,0.50000,0.001819 0.004673 0.002457 0.000413 0.0001842 3.984e-06 3.404e-06 0.0
-35.00000,-10.00000,0.00000,3.00000,0.50000,0.003507 0.009573 0.004272 0.0004741 0.0002205 3.845e-06 3.224e-06 0.0
-35.00000,-9.00000,0.00000,3.00000,0.50000,0.008911 0.01633 0.007453 0.0005868 0.0002651 3.706e-06 3.044e-06 0.0
-35.00000,-8.00000,0.00000,3.00000,0.50000,0.01979 0.01846 0.01073 0.0007774 0.0003147 3.567e-06 2.867e-06 0.0
-35.00000,-7.00000,0.00000,3.00000,0.50000,0.01288 0.01861 0.01349 0.001041 0.0003612 3.43e-06 2.695e-06 0.0
-35.00000,-6.00000,0.00000,3.00000,0.50000,0.0322 0.03334 0.017 0.001275 0.0003924 3.294e-06 2.53e-06 0.0
-35.00000,-5.00000,0.00000,3.00000,0.50000,0.02644 0.02956 0.01575 0.001294 0.0003981 3.161e-06 2.372e-06 0.0
-35.00000,-4.00000,0.00000,3.00000,0.50000,0.006997 0.01234 0.009455 0.001075 0.0003767 3.03e-06 2.222e-06 0.0
-35.00000,-3.00000,0.00000,3.00000,0.50000,0.002595 0.005367 0.005009 0.000789 0.0003357 2.902e-06 2.081e-06 0.0
-35.00000,-2.00000,0.00000,3.00000,0.50000,0.001317 0.002654 0.002921 0.0005558 0.0002867 2.778e-06 1.949e-06 0.0
-35.00000,-1.00000,0.00000,3.00000,0.50000,0.000792 0.001524 0.002053 0.000394 0.0002383 2.657e-06 1.824e-06 0.0
-35.00000,0.00000,0.00000,3.00000,0.50000,0.0005245 0.0009683 0.00197 0.0002862 0.0001956 2.54e-06 1.708e-06 0.0
-35.00000,1.00000,0.00000,3.00000,0.50000,0.000369 0.0006601 0.002346 0.0002142 0.00016 2.426e-06 1.6e-06 0.0
-35.00000,2.00000,0.00000,3.00000,0.50000,0.000271 0.0004729 0.001965 0.0001649 0.0001313 2.317e-06 1.499e-06 0.0
-35.00000,3.00000,0.00000,3.00000,0.50000,0.0002055 0.0003521 0.0011 0.00013 0.0001083 2.212e-06 1.405e-06 0.0
-35.00000,4.00000,0.00000,3.00000,0.50000,0.0001601 0.0002704 0.0006125 0.0001044 9.003e-05 1.975e-06 1.317e-06 0.0
